start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:03:28,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:03:28,2000-01-01 00:04:00,carry finished batch to consolidation point,Finished goods transport,factory_001,worker_007
2000-01-01 00:04:00,2000-01-01 00:04:15,dump finished pieces into bulk container,Finished goods transport,factory_001,worker_007
2000-01-01 00:04:15,2000-01-01 00:04:47,level finished parts in bulk cart,Finished goods transport,factory_001,worker_007
2000-01-01 00:04:47,2000-01-01 00:05:07,drag unassembled metal parts closer to fixture,Material replenishment,factory_001,worker_007
2000-01-01 00:05:07,2000-01-01 00:05:54,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:05:54,2000-01-01 00:06:03,consult coworker regarding part counts,Production tracking,factory_001,worker_007
2000-01-01 00:06:03,2000-01-01 00:11:13,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:11:13,2000-01-01 00:12:00,carry finished batch to consolidation point,Finished goods transport,factory_001,worker_007
2000-01-01 00:12:00,2000-01-01 00:12:28,level finished parts in bulk cart,Finished goods transport,factory_001,worker_007
2000-01-01 00:12:28,2000-01-01 00:12:35,carry finished batch to consolidation point,Finished goods transport,factory_001,worker_007
2000-01-01 00:12:35,2000-01-01 00:15:23,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:15:23,2000-01-01 00:15:50,carry finished batch to consolidation point,Finished goods transport,factory_001,worker_007
2000-01-01 00:15:50,2000-01-01 00:15:59,level finished parts in bulk cart,Finished goods transport,factory_001,worker_007
2000-01-01 00:15:59,2000-01-01 00:19:48,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:19:48,2000-01-01 00:20:00,carry finished batch to consolidation point,Finished goods transport,factory_001,worker_007
