start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:01:31,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:01:34,2000-01-01 00:02:49,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:02:54,2000-01-01 00:03:00,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:03:10,2000-01-01 00:03:20,exchange plastic bag of parts with coworker,Component bagging,factory_001,worker_007
2000-01-01 00:03:28,2000-01-01 00:04:36,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:04:36,2000-01-01 00:04:48,push heavy metal cart across floor,Finished goods transport,factory_001,worker_007
2000-01-01 00:04:48,2000-01-01 00:04:59,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:05:04,2000-01-01 00:05:19,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:05:37,2000-01-01 00:06:25,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:06:36,2000-01-01 00:06:51,push heavy metal cart across floor,Finished goods transport,factory_001,worker_007
2000-01-01 00:06:51,2000-01-01 00:07:24,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:07:28,2000-01-01 00:08:09,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:08:09,2000-01-01 00:08:26,level finished parts in bulk cart,Finished goods transport,factory_001,worker_007
2000-01-01 00:08:26,2000-01-01 00:08:44,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:08:50,2000-01-01 00:09:12,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:09:15,2000-01-01 00:09:35,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:09:40,2000-01-01 00:09:48,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:09:52,2000-01-01 00:09:56,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:09:59,2000-01-01 00:10:21,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:10:23,2000-01-01 00:10:39,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:10:41,2000-01-01 00:10:52,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:10:55,2000-01-01 00:10:57,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:11:00,2000-01-01 00:11:01,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:11:03,2000-01-01 00:11:12,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:11:14,2000-01-01 00:11:39,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:11:41,2000-01-01 00:11:43,load raw metal blank into die,Metal stamping,factory_001,worker_007
2000-01-01 00:11:45,2000-01-01 00:11:48,load raw metal blank into die,Metal stamping,factory_001,worker_007
