start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:00:15,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:00:15,2000-01-01 00:00:22,Cut fabric layer with shears,Bulk fabric cutting,factory_004,worker_011
2000-01-01 00:00:22,2000-01-01 00:00:38,Fold fabric into compact bundle,Fabric measuring,factory_004,worker_011
2000-01-01 00:00:38,2000-01-01 00:00:48,Roll fabric around straight-edge tool,Fabric measuring,factory_004,worker_011
2000-01-01 00:00:48,2000-01-01 00:01:01,Transport heavy fabric stack across factory floor,Material transport,factory_004,worker_011
2000-01-01 00:01:01,2000-01-01 00:01:14,Weigh fabric bundle on digital scale,Fabric measuring,factory_004,worker_011
2000-01-01 00:01:14,2000-01-01 00:01:43,Transport heavy fabric stack across factory floor,Material transport,factory_004,worker_011
2000-01-01 00:01:43,2000-01-01 00:02:27,Transcribe scale weight into notebook,Production data logging,factory_004,worker_011
2000-01-01 00:02:27,2000-01-01 00:02:45,Transport heavy fabric stack across factory floor,Material transport,factory_004,worker_011
2000-01-01 00:02:45,2000-01-01 00:04:02,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:04:02,2000-01-01 00:04:10,Cut fabric layer with shears,Bulk fabric cutting,factory_004,worker_011
2000-01-01 00:04:10,2000-01-01 00:04:26,Smooth fabric layer by hand,Fabric spreading,factory_004,worker_011
2000-01-01 00:04:26,2000-01-01 00:04:31,Cut fabric layer with shears,Bulk fabric cutting,factory_004,worker_011
2000-01-01 00:04:31,2000-01-01 00:04:36,Smooth fabric layer by hand,Fabric spreading,factory_004,worker_011
2000-01-01 00:04:36,2000-01-01 00:05:33,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:05:33,2000-01-01 00:05:40,Cut fabric layer with shears,Bulk fabric cutting,factory_004,worker_011
2000-01-01 00:05:40,2000-01-01 00:06:00,Smooth fabric layer by hand,Fabric spreading,factory_004,worker_011
2000-01-01 00:06:10,2000-01-01 00:06:21,Cut fabric layer with shears,Bulk fabric cutting,factory_004,worker_011
2000-01-01 00:06:21,2000-01-01 00:07:47,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:07:47,2000-01-01 00:08:00,Cut fabric layer with shears,Bulk fabric cutting,factory_004,worker_011
2000-01-01 00:08:00,2000-01-01 00:08:12,Fold fabric into compact bundle,Fabric spreading,factory_004,worker_011
2000-01-01 00:08:12,2000-01-01 00:08:21,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:08:21,2000-01-01 00:08:29,Cut fabric layer with shears,Bulk fabric cutting,factory_004,worker_011
2000-01-01 00:08:29,2000-01-01 00:08:36,Gather fabric offcuts from floor tarp,Scrap material management,factory_004,worker_011
2000-01-01 00:08:36,2000-01-01 00:08:44,Deposit fabric offcuts into blue bin,Scrap material management,factory_004,worker_011
2000-01-01 00:08:44,2000-01-01 00:09:40,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:09:40,2000-01-01 00:09:50,Transport heavy fabric stack across factory floor,Material transport,factory_004,worker_011
2000-01-01 00:09:50,2000-01-01 00:10:04,Smooth fabric layer by hand,Fabric spreading,factory_004,worker_011
2000-01-01 00:10:04,2000-01-01 00:10:14,Cut fabric layer with shears,Bulk fabric cutting,factory_004,worker_011
2000-01-01 00:10:14,2000-01-01 00:10:44,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:10:50,2000-01-01 00:12:10,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:12:10,2000-01-01 00:12:18,Cut fabric layer with shears,Bulk fabric cutting,factory_004,worker_011
2000-01-01 00:12:18,2000-01-01 00:12:56,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:13:00,2000-01-01 00:13:29,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:13:29,2000-01-01 00:13:38,Cut fabric layer with shears,Bulk fabric cutting,factory_004,worker_011
2000-01-01 00:13:38,2000-01-01 00:14:34,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:14:34,2000-01-01 00:14:41,Cut fabric layer with shears,Bulk fabric cutting,factory_004,worker_011
2000-01-01 00:14:41,2000-01-01 00:15:58,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:15:58,2000-01-01 00:16:04,Cut fabric layer with shears,Bulk fabric cutting,factory_004,worker_011
2000-01-01 00:16:04,2000-01-01 00:17:07,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:17:10,2000-01-01 00:17:22,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:17:22,2000-01-01 00:17:30,Cut fabric layer with shears,Bulk fabric cutting,factory_004,worker_011
2000-01-01 00:17:30,2000-01-01 00:17:57,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:17:57,2000-01-01 00:18:04,Cut fabric layer with shears,Bulk fabric cutting,factory_004,worker_011
2000-01-01 00:18:04,2000-01-01 00:19:37,Pull white fabric across spreading table,Fabric spreading,factory_004,worker_011
2000-01-01 00:19:37,2000-01-01 00:19:43,Cut fabric layer with shears,Bulk fabric cutting,factory_004,worker_011
2000-01-01 00:19:43,2000-01-01 00:20:00,Smooth fabric layer by hand,Fabric spreading,factory_004,worker_011
