start_timestamp,end_timestamp,activity,process,factory,worker,source_file,case_id,start_seconds_from_video_start,end_seconds_from_video_start,duration_seconds
2000-01-01 00:00:00,2000-01-01 00:03:38,trim seams from wooden peg,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,0,218,218
2000-01-01 00:03:38,2000-01-01 00:03:48,retrieve raw material from floor-level box,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,218,228,10
2000-01-01 00:03:48,2000-01-01 00:06:45,trim seams from wooden peg,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,228,405,177
2000-01-01 00:06:45,2000-01-01 00:07:22,insert wooden peg into base slot,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,405,442,37
2000-01-01 00:07:22,2000-01-01 00:07:56,trim seams from wooden peg,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,442,476,34
2000-01-01 00:07:56,2000-01-01 00:09:23,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,476,563,87
2000-01-01 00:09:23,2000-01-01 00:09:28,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,563,568,5
2000-01-01 00:09:28,2000-01-01 00:10:25,file component edges,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,568,625,57
2000-01-01 00:10:25,2000-01-01 00:10:58,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,625,658,33
2000-01-01 00:10:58,2000-01-01 00:11:15,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,658,675,17
2000-01-01 00:11:15,2000-01-01 00:11:51,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,675,711,36
2000-01-01 00:11:51,2000-01-01 00:12:09,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,711,729,18
2000-01-01 00:12:09,2000-01-01 00:12:21,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,729,741,12
2000-01-01 00:12:21,2000-01-01 00:12:56,file component edges,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,741,776,35
2000-01-01 00:12:56,2000-01-01 00:13:17,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,776,797,21
2000-01-01 00:13:17,2000-01-01 00:13:25,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,797,805,8
2000-01-01 00:13:25,2000-01-01 00:13:58,file component edges,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,805,838,33
2000-01-01 00:13:58,2000-01-01 00:14:12,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,838,852,14
2000-01-01 00:14:12,2000-01-01 00:14:20,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,852,860,8
2000-01-01 00:14:20,2000-01-01 00:14:48,file component edges,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,860,888,28
2000-01-01 00:14:48,2000-01-01 00:14:58,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,888,898,10
2000-01-01 00:14:58,2000-01-01 00:15:05,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,898,905,7
2000-01-01 00:15:05,2000-01-01 00:15:28,file component edges,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,905,928,23
2000-01-01 00:15:28,2000-01-01 00:15:42,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,928,942,14
2000-01-01 00:15:42,2000-01-01 00:15:46,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,942,946,4
2000-01-01 00:15:46,2000-01-01 00:16:16,file component edges,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,946,976,30
2000-01-01 00:16:16,2000-01-01 00:16:30,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,976,990,14
2000-01-01 00:16:30,2000-01-01 00:16:34,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,990,994,4
2000-01-01 00:16:34,2000-01-01 00:17:07,file component edges,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,994,1027,33
2000-01-01 00:17:07,2000-01-01 00:17:10,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,1027,1030,3
2000-01-01 00:17:10,2000-01-01 00:17:23,file component edges,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,1030,1043,13
2000-01-01 00:17:23,2000-01-01 00:17:28,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,1043,1048,5
2000-01-01 00:17:28,2000-01-01 00:17:41,file component edges,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,1048,1061,13
2000-01-01 00:17:41,2000-01-01 00:17:55,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,1061,1075,14
2000-01-01 00:17:55,2000-01-01 00:18:00,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,1075,1080,5
2000-01-01 00:18:00,2000-01-01 00:18:21,file component edges,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,1080,1101,21
2000-01-01 00:18:21,2000-01-01 00:18:25,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,1101,1105,4
2000-01-01 00:18:25,2000-01-01 00:18:36,file component edges,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,1105,1116,11
2000-01-01 00:18:36,2000-01-01 00:18:49,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,1116,1129,13
2000-01-01 00:18:49,2000-01-01 00:19:06,file component edges,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,1129,1146,17
2000-01-01 00:19:06,2000-01-01 00:19:10,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,1146,1150,4
2000-01-01 00:19:10,2000-01-01 00:19:26,file component edges,Surface finishing and polishing,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,1150,1166,16
2000-01-01 00:19:26,2000-01-01 00:19:29,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_006,factory003_worker006_00000.csv,factory_003_worker_006,1166,1169,3
