start_timestamp,end_timestamp,activity,process,factory,worker,source_file,case_id,start_seconds_from_video_start,end_seconds_from_video_start,duration_seconds
2000-01-01 00:00:00,2000-01-01 00:00:30,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,0,30,30
2000-01-01 00:00:30,2000-01-01 00:00:54,file component edges,Surface finishing and polishing,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,30,54,24
2000-01-01 00:00:54,2000-01-01 00:01:21,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,54,81,27
2000-01-01 00:01:21,2000-01-01 00:01:26,blow debris with compressed air gun,Mold preparation and cleaning,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,81,86,5
2000-01-01 00:01:26,2000-01-01 00:01:34,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,86,94,8
2000-01-01 00:01:34,2000-01-01 00:01:44,file component edges,Surface finishing and polishing,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,94,104,10
2000-01-01 00:01:44,2000-01-01 00:02:18,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,104,138,34
2000-01-01 00:02:30,2000-01-01 00:02:40,inspect wall-mounted electrical cabinet,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,150,160,10
2000-01-01 00:02:50,2000-01-01 00:03:06,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,170,186,16
2000-01-01 00:03:10,2000-01-01 00:03:16,blow debris with compressed air gun,Mold preparation and cleaning,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,190,196,6
2000-01-01 00:03:16,2000-01-01 00:03:26,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,196,206,10
2000-01-01 00:03:41,2000-01-01 00:04:18,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,221,258,37
2000-01-01 00:04:30,2000-01-01 00:04:57,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,270,297,27
2000-01-01 00:05:03,2000-01-01 00:07:46,pick debris from mold cavity,Mold preparation and cleaning,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,303,466,163
2000-01-01 00:07:46,2000-01-01 00:08:31,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,466,511,45
2000-01-01 00:08:42,2000-01-01 00:10:19,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,522,619,97
2000-01-01 00:10:23,2000-01-01 00:10:37,file component edges,Surface finishing and polishing,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,623,637,14
2000-01-01 00:10:37,2000-01-01 00:10:43,handoff finished part to secondary worker,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,637,643,6
2000-01-01 00:10:43,2000-01-01 00:11:21,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,643,681,38
2000-01-01 00:11:36,2000-01-01 00:11:42,adjust secondary machine control panel,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,696,702,6
2000-01-01 00:11:42,2000-01-01 00:11:49,transport loaded tray to storage rack,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,702,709,7
2000-01-01 00:11:49,2000-01-01 00:12:20,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,709,740,31
2000-01-01 00:12:35,2000-01-01 00:13:02,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,755,782,27
2000-01-01 00:13:02,2000-01-01 00:13:06,blow debris with compressed air gun,Mold preparation and cleaning,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,782,786,4
2000-01-01 00:13:06,2000-01-01 00:13:42,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,786,822,36
2000-01-01 00:13:42,2000-01-01 00:14:14,file component edges,Surface finishing and polishing,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,822,854,32
2000-01-01 00:14:14,2000-01-01 00:14:31,adjust secondary machine control panel,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,854,871,17
2000-01-01 00:14:31,2000-01-01 00:15:06,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,871,906,35
2000-01-01 00:15:06,2000-01-01 00:16:05,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,906,965,59
2000-01-01 00:16:11,2000-01-01 00:17:15,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,971,1035,64
2000-01-01 00:17:15,2000-01-01 00:17:19,adjust secondary machine control panel,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,1035,1039,4
2000-01-01 00:18:09,2000-01-01 00:18:41,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,1089,1121,32
2000-01-01 00:18:47,2000-01-01 00:19:33,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,1127,1173,46
2000-01-01 00:19:37,2000-01-01 00:20:01,snap plastic part off runner by hand,Injection molding,factory_003,worker_009,factory003_worker009_00000.csv,factory_003_worker_009,1177,1201,24
2000-01-01 00:20:01,2000-01-01 00:20:16,extract hot plastic sprue from mold,Injection molding,factory_003,worker_009,factory003_worker009_00001.csv,factory_003_worker_009,0,15,15
