start_timestamp,end_timestamp,activity,process,factory,worker,source_file,case_id,start_seconds_from_video_start,end_seconds_from_video_start,duration_seconds
2000-01-01 00:00:00,2000-01-01 00:00:30,scoop loose parts from bulk bin,Material sorting and sifting,factory_003,worker_002,factory003_worker002_00000.csv,factory_003_worker_002,0,30,30
2000-01-01 00:00:30,2000-01-01 00:09:05,apply paste with brush,Wax pattern assembly,factory_003,worker_002,factory003_worker002_00000.csv,factory_003_worker_002,30,545,515
2000-01-01 00:09:05,2000-01-01 00:09:18,apply hot glue to frame joints,Thermal welding,factory_003,worker_002,factory003_worker002_00000.csv,factory_003_worker_002,545,558,13
2000-01-01 00:09:18,2000-01-01 00:14:16,apply paste with brush,Wax pattern assembly,factory_003,worker_002,factory003_worker002_00000.csv,factory_003_worker_002,558,856,298
2000-01-01 00:14:52,2000-01-01 00:15:02,press component halves together,Wax pattern assembly,factory_003,worker_002,factory003_worker002_00000.csv,factory_003_worker_002,892,902,10
2000-01-01 00:15:02,2000-01-01 00:17:21,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_002,factory003_worker002_00000.csv,factory_003_worker_002,902,1041,139
2000-01-01 00:18:25,2000-01-01 00:18:30,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_002,factory003_worker002_00000.csv,factory_003_worker_002,1105,1110,5
2000-01-01 00:18:52,2000-01-01 00:18:59,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_002,factory003_worker002_00000.csv,factory_003_worker_002,1132,1139,7
2000-01-01 00:18:59,2000-01-01 00:19:07,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_002,factory003_worker002_00000.csv,factory_003_worker_002,1139,1147,8
2000-01-01 00:19:28,2000-01-01 00:19:47,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_002,factory003_worker002_00000.csv,factory_003_worker_002,1168,1187,19
2000-01-01 00:19:47,2000-01-01 00:20:00,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_002,factory003_worker002_00000.csv,factory_003_worker_002,1187,1200,13
2000-01-01 00:20:00,2000-01-01 00:26:18,coat mold cavity with liquid release agent,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,0,378,378
2000-01-01 00:26:18,2000-01-01 00:26:46,wipe excess paste with cloth,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,378,406,28
2000-01-01 00:26:46,2000-01-01 00:27:44,bind assembled components with rubber bands,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,406,464,58
2000-01-01 00:27:44,2000-01-01 00:28:18,wipe excess paste with cloth,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,464,498,34
2000-01-01 00:28:18,2000-01-01 00:28:33,bind assembled components with rubber bands,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,498,513,15
2000-01-01 00:28:33,2000-01-01 00:28:48,wipe excess paste with cloth,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,513,528,15
2000-01-01 00:28:48,2000-01-01 00:29:05,bind assembled components with rubber bands,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,528,545,17
2000-01-01 00:29:05,2000-01-01 00:29:40,pick debris from mold cavity,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,545,580,35
2000-01-01 00:29:40,2000-01-01 00:30:36,thread core insert onto stick,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,580,636,56
2000-01-01 00:30:36,2000-01-01 00:30:52,load pre-manufactured insert into mold,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,636,652,16
2000-01-01 00:30:52,2000-01-01 00:31:09,pick debris from mold cavity,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,652,669,17
2000-01-01 00:31:09,2000-01-01 00:31:25,close two-part mold assembly,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,669,685,16
2000-01-01 00:31:38,2000-01-01 00:31:46,thread core insert onto stick,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,698,706,8
2000-01-01 00:31:46,2000-01-01 00:31:54,load pre-manufactured insert into mold,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,706,714,8
2000-01-01 00:31:54,2000-01-01 00:32:03,close two-part mold assembly,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,714,723,9
2000-01-01 00:32:03,2000-01-01 00:32:12,bind assembled components with rubber bands,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,723,732,9
2000-01-01 00:32:12,2000-01-01 00:32:18,pick debris from mold cavity,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,732,738,6
2000-01-01 00:32:18,2000-01-01 00:32:24,load pre-manufactured insert into mold,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,738,744,6
2000-01-01 00:32:24,2000-01-01 00:32:31,close two-part mold assembly,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00001.csv,factory_003_worker_002,744,751,7
2000-01-01 00:32:31,2000-01-01 00:35:33,pick debris from mold cavity,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00002.csv,factory_003_worker_002,0,182,182
2000-01-01 00:35:38,2000-01-01 00:37:29,pick debris from mold cavity,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00002.csv,factory_003_worker_002,187,298,111
2000-01-01 00:37:36,2000-01-01 00:37:58,pick debris from mold cavity,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00002.csv,factory_003_worker_002,305,327,22
2000-01-01 00:38:15,2000-01-01 00:40:00,pick debris from mold cavity,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00002.csv,factory_003_worker_002,344,449,105
2000-01-01 00:40:18,2000-01-01 00:42:07,pick debris from mold cavity,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00002.csv,factory_003_worker_002,467,576,109
2000-01-01 00:42:07,2000-01-01 00:42:21,blow debris with compressed air gun,Mold preparation and cleaning,factory_003,worker_002,factory003_worker002_00002.csv,factory_003_worker_002,576,590,14
2000-01-01 00:42:21,2000-01-01 00:42:41,file component edges,Surface finishing and polishing,factory_003,worker_002,factory003_worker002_00003.csv,factory_003_worker_002,0,20,20
