start_timestamp,end_timestamp,activity,process,factory,worker,source_file,case_id,start_seconds_from_video_start,end_seconds_from_video_start,duration_seconds
2000-01-01 00:00:00,2000-01-01 00:00:23,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00000.csv,factory_003_worker_008,0,23,23
2000-01-01 00:00:23,2000-01-01 00:01:46,apply paste with brush,Component sub-assembly,factory_003,worker_008,factory003_worker008_00000.csv,factory_003_worker_008,23,106,83
2000-01-01 00:01:46,2000-01-01 00:01:52,assemble components in metal fixture,Component sub-assembly,factory_003,worker_008,factory003_worker008_00000.csv,factory_003_worker_008,106,112,6
2000-01-01 00:01:52,2000-01-01 00:02:11,apply paste with brush,Component sub-assembly,factory_003,worker_008,factory003_worker008_00000.csv,factory_003_worker_008,112,131,19
2000-01-01 00:02:11,2000-01-01 00:02:17,assemble components in metal fixture,Component sub-assembly,factory_003,worker_008,factory003_worker008_00000.csv,factory_003_worker_008,131,137,6
2000-01-01 00:02:17,2000-01-01 00:19:59,apply paste with brush,Component sub-assembly,factory_003,worker_008,factory003_worker008_00000.csv,factory_003_worker_008,137,1199,1062
2000-01-01 00:19:59,2000-01-01 00:20:39,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,0,40,40
2000-01-01 00:20:43,2000-01-01 00:22:51,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,44,172,128
2000-01-01 00:22:51,2000-01-01 00:23:02,blow debris with compressed air gun,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,172,183,11
2000-01-01 00:23:02,2000-01-01 00:23:59,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,183,240,57
2000-01-01 00:24:01,2000-01-01 00:24:25,apply paste with brush,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,242,266,24
2000-01-01 00:24:25,2000-01-01 00:25:04,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,266,305,39
2000-01-01 00:25:04,2000-01-01 00:25:14,apply paste with brush,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,305,315,10
2000-01-01 00:25:14,2000-01-01 00:25:38,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,315,339,24
2000-01-01 00:25:38,2000-01-01 00:25:58,apply paste with brush,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,339,359,20
2000-01-01 00:25:58,2000-01-01 00:26:04,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,359,365,6
2000-01-01 00:26:04,2000-01-01 00:26:07,apply paste with brush,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,365,368,3
2000-01-01 00:26:07,2000-01-01 00:26:32,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,368,393,25
2000-01-01 00:26:32,2000-01-01 00:26:39,apply paste with brush,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,393,400,7
2000-01-01 00:26:39,2000-01-01 00:27:05,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,400,426,26
2000-01-01 00:27:05,2000-01-01 00:27:15,apply paste with brush,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,426,436,10
2000-01-01 00:27:15,2000-01-01 00:27:50,blow debris with compressed air gun,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,436,471,35
2000-01-01 00:27:50,2000-01-01 00:28:03,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,471,484,13
2000-01-01 00:28:03,2000-01-01 00:28:20,file component edges,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,484,501,17
2000-01-01 00:28:20,2000-01-01 00:28:28,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,501,509,8
2000-01-01 00:28:28,2000-01-01 00:28:57,file component edges,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,509,538,29
2000-01-01 00:28:57,2000-01-01 00:29:01,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,538,542,4
2000-01-01 00:29:01,2000-01-01 00:29:06,file component edges,Surface finishing and polishing,factory_003,worker_008,factory003_worker008_00001.csv,factory_003_worker_008,542,547,5
