start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:00:15,blow debris with compressed air gun,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:00:15,2000-01-01 00:00:23,assemble components in metal fixture,Machine pressing,factory_003,worker_010
2000-01-01 00:00:23,2000-01-01 00:00:32,extract pressed part from mold,Machine pressing,factory_003,worker_010
2000-01-01 00:00:32,2000-01-01 00:00:47,close two-part mold assembly,Machine pressing,factory_003,worker_010
2000-01-01 00:00:47,2000-01-01 00:00:52,actuate pressing machine,Machine pressing,factory_003,worker_010
2000-01-01 00:00:52,2000-01-01 00:01:10,blow debris with compressed air gun,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:01:10,2000-01-01 00:01:23,wipe excess paste with cloth,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:01:40,2000-01-01 00:01:58,blow debris with compressed air gun,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:01:58,2000-01-01 00:02:22,scrape component surface with metal tool,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:02:22,2000-01-01 00:02:29,blow debris with compressed air gun,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:02:29,2000-01-01 00:02:35,assemble components in metal fixture,Machine pressing,factory_003,worker_010
2000-01-01 00:02:35,2000-01-01 00:02:43,extract pressed part from mold,Machine pressing,factory_003,worker_010
2000-01-01 00:02:43,2000-01-01 00:02:59,load pre-manufactured insert into mold,Machine pressing,factory_003,worker_010
2000-01-01 00:02:59,2000-01-01 00:03:05,blow debris with compressed air gun,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:03:05,2000-01-01 00:03:18,squeeze binding paste from piping bag,Machine pressing,factory_003,worker_010
2000-01-01 00:03:18,2000-01-01 00:03:30,close two-part mold assembly,Machine pressing,factory_003,worker_010
2000-01-01 00:03:30,2000-01-01 00:04:00,wait for machine press cycle completion,Machine pressing,factory_003,worker_010
