start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:00:20,load pre-manufactured insert into mold,Machine pressing,factory_003,worker_010
2000-01-01 00:00:21,2000-01-01 00:00:34,blow debris with compressed air gun,Machine pressing,factory_003,worker_010
2000-01-01 00:00:35,2000-01-01 00:00:48,close two-part mold assembly,Machine pressing,factory_003,worker_010
2000-01-01 00:00:48,2000-01-01 00:01:21,pick debris from mold cavity,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:01:21,2000-01-01 00:01:34,scrape component surface with metal tool,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:01:34,2000-01-01 00:01:47,blow debris with compressed air gun,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:01:47,2000-01-01 00:02:00,sand mold face with abrasive block,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:02:01,2000-01-01 00:02:29,load pre-manufactured insert into mold,Machine pressing,factory_003,worker_010
2000-01-01 00:02:30,2000-01-01 00:02:44,blow debris with compressed air gun,Machine pressing,factory_003,worker_010
2000-01-01 00:02:45,2000-01-01 00:03:00,squeeze binding paste from piping bag,Machine pressing,factory_003,worker_010
2000-01-01 00:03:01,2000-01-01 00:03:10,close two-part mold assembly,Machine pressing,factory_003,worker_010
2000-01-01 00:03:10,2000-01-01 00:03:24,wait for machine press cycle completion,Machine pressing,factory_003,worker_010
2000-01-01 00:03:24,2000-01-01 00:03:35,blow debris with compressed air gun,Machine pressing,factory_003,worker_010
2000-01-01 00:03:36,2000-01-01 00:03:53,scrape component surface with metal tool,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:03:53,2000-01-01 00:04:09,blow debris with compressed air gun,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:04:09,2000-01-01 00:04:29,sand mold face with abrasive block,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:04:30,2000-01-01 00:04:59,load pre-manufactured insert into mold,Machine pressing,factory_003,worker_010
2000-01-01 00:05:00,2000-01-01 00:05:18,blow debris with compressed air gun,Machine pressing,factory_003,worker_010
2000-01-01 00:05:19,2000-01-01 00:05:35,squeeze binding paste from piping bag,Machine pressing,factory_003,worker_010
2000-01-01 00:05:36,2000-01-01 00:05:44,close two-part mold assembly,Machine pressing,factory_003,worker_010
2000-01-01 00:05:45,2000-01-01 00:06:01,pick debris from mold cavity,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:06:01,2000-01-01 00:06:12,scrape component surface with metal tool,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:06:13,2000-01-01 00:06:29,blow debris with compressed air gun,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:06:29,2000-01-01 00:06:44,sand mold face with abrasive block,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:06:45,2000-01-01 00:07:07,load pre-manufactured insert into mold,Machine pressing,factory_003,worker_010
2000-01-01 00:07:08,2000-01-01 00:07:23,blow debris with compressed air gun,Machine pressing,factory_003,worker_010
2000-01-01 00:07:24,2000-01-01 00:07:41,squeeze binding paste from piping bag,Machine pressing,factory_003,worker_010
2000-01-01 00:07:42,2000-01-01 00:07:50,close two-part mold assembly,Machine pressing,factory_003,worker_010
2000-01-01 00:07:51,2000-01-01 00:08:13,pick debris from mold cavity,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:08:13,2000-01-01 00:08:30,scrape component surface with metal tool,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:08:31,2000-01-01 00:08:45,blow debris with compressed air gun,Mold preparation and cleaning,factory_003,worker_010
2000-01-01 00:08:45,2000-01-01 00:09:00,sand mold face with abrasive block,Mold preparation and cleaning,factory_003,worker_010
