start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:00:11,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:00:11,2000-01-01 00:00:26,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:00:26,2000-01-01 00:00:32,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:00:32,2000-01-01 00:00:57,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:00:57,2000-01-01 00:01:03,place small inserts into sand pattern,Core and insert placement,factory_006,worker_001
2000-01-01 00:01:03,2000-01-01 00:01:19,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:01:19,2000-01-01 00:01:34,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:01:34,2000-01-01 00:01:43,place small inserts into sand pattern,Core and insert placement,factory_006,worker_001
2000-01-01 00:01:43,2000-01-01 00:01:57,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:02:04,2000-01-01 00:02:18,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:02:18,2000-01-01 00:02:24,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:02:37,2000-01-01 00:02:49,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:02:55,2000-01-01 00:03:00,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:03:00,2000-01-01 00:03:11,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:03:11,2000-01-01 00:03:16,place small inserts into sand pattern,Core and insert placement,factory_006,worker_001
2000-01-01 00:03:16,2000-01-01 00:03:22,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:03:28,2000-01-01 00:03:41,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:03:41,2000-01-01 00:03:47,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:03:47,2000-01-01 00:03:57,place small inserts into sand pattern,Core and insert placement,factory_006,worker_001
2000-01-01 00:04:12,2000-01-01 00:04:22,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:04:22,2000-01-01 00:04:39,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:04:39,2000-01-01 00:04:47,place small inserts into sand pattern,Core and insert placement,factory_006,worker_001
2000-01-01 00:04:54,2000-01-01 00:05:10,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:05:18,2000-01-01 00:05:33,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:05:33,2000-01-01 00:05:38,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:05:53,2000-01-01 00:06:05,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:06:19,2000-01-01 00:06:33,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:06:33,2000-01-01 00:06:50,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:07:05,2000-01-01 00:07:15,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:07:15,2000-01-01 00:07:27,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:07:27,2000-01-01 00:07:44,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:07:44,2000-01-01 00:08:00,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:08:00,2000-01-01 00:08:14,place small inserts into sand pattern,Core and insert placement,factory_006,worker_001
2000-01-01 00:08:28,2000-01-01 00:08:44,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:08:44,2000-01-01 00:08:52,place small inserts into sand pattern,Core and insert placement,factory_006,worker_001
2000-01-01 00:08:52,2000-01-01 00:09:03,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:09:28,2000-01-01 00:09:42,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:09:42,2000-01-01 00:09:49,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:10:00,2000-01-01 00:10:14,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:10:14,2000-01-01 00:10:28,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:10:28,2000-01-01 00:10:40,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:10:40,2000-01-01 00:10:52,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:11:03,2000-01-01 00:11:15,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:11:15,2000-01-01 00:11:25,place small inserts into sand pattern,Core and insert placement,factory_006,worker_001
2000-01-01 00:11:25,2000-01-01 00:11:38,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:11:47,2000-01-01 00:12:00,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:12:00,2000-01-01 00:12:12,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:12:12,2000-01-01 00:12:24,place small inserts into sand pattern,Core and insert placement,factory_006,worker_001
2000-01-01 00:12:35,2000-01-01 00:12:48,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:12:48,2000-01-01 00:13:00,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:13:13,2000-01-01 00:13:25,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:13:25,2000-01-01 00:13:38,place small inserts into sand pattern,Core and insert placement,factory_006,worker_001
2000-01-01 00:13:38,2000-01-01 00:13:48,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:13:48,2000-01-01 00:14:02,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:14:02,2000-01-01 00:14:14,place small inserts into sand pattern,Core and insert placement,factory_006,worker_001
2000-01-01 00:14:14,2000-01-01 00:14:26,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
2000-01-01 00:14:26,2000-01-01 00:14:38,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_001
2000-01-01 00:14:49,2000-01-01 00:15:02,place small inserts into sand pattern,Core and insert placement,factory_006,worker_001
2000-01-01 00:15:02,2000-01-01 00:15:15,guide upper mold half onto lower mold half,Mold assembly and closing,factory_006,worker_001
