start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:00:30,place metal bracket onto central fixture,Manual mechanical assembly,factory_001,worker_008
2000-01-01 00:00:30,2000-01-01 00:00:46,open clear plastic bag of fasteners,Material replenishment,factory_001,worker_008
2000-01-01 00:00:46,2000-01-01 00:01:21,pour large bag of small components into desktop bin,Material replenishment,factory_001,worker_008
2000-01-01 00:01:21,2000-01-01 00:02:12,mate components over central jig,Manual mechanical assembly,factory_001,worker_008
2000-01-01 00:02:12,2000-01-01 00:02:48,insert central coil spring into U-shaped brackets,Manual mechanical assembly,factory_001,worker_008
2000-01-01 00:02:48,2000-01-01 00:03:26,thread long black pin through assembly,Manual mechanical assembly,factory_001,worker_008
2000-01-01 00:03:26,2000-01-01 00:04:50,thread small screw by hand,Manual mechanical assembly,factory_001,worker_008
2000-01-01 00:04:50,2000-01-01 00:05:04,press black plastic end cap onto pin,Manual mechanical assembly,factory_001,worker_008
2000-01-01 00:05:11,2000-01-01 00:05:46,press black plastic end cap onto pin,Manual mechanical assembly,factory_001,worker_008
2000-01-01 00:06:00,2000-01-01 00:06:45,attach tension spring to exterior,Manual mechanical assembly,factory_001,worker_008
2000-01-01 00:06:45,2000-01-01 00:06:56,press lever to test spring functionality,Manual mechanical assembly,factory_001,worker_008
2000-01-01 00:06:56,2000-01-01 00:10:18,manually join metal components,Manual mechanical assembly,factory_001,worker_008
2000-01-01 00:10:25,2000-01-01 00:12:14,manually join metal components,Manual mechanical assembly,factory_001,worker_008
2000-01-01 00:12:21,2000-01-01 00:15:04,manually join metal components,Manual mechanical assembly,factory_001,worker_008
2000-01-01 00:15:11,2000-01-01 00:17:10,manually join metal components,Manual mechanical assembly,factory_001,worker_008
2000-01-01 00:17:15,2000-01-01 00:18:57,manually join metal components,Manual mechanical assembly,factory_001,worker_008
2000-01-01 00:19:04,2000-01-01 00:20:00,manually join metal components,Manual mechanical assembly,factory_001,worker_008
