start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:02:06,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:02:06,2000-01-01 00:02:22,transport loaded tray to storage rack,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:02:22,2000-01-01 00:03:23,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:03:43,2000-01-01 00:04:35,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:04:35,2000-01-01 00:04:40,blow debris with compressed air gun,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:04:40,2000-01-01 00:05:32,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:05:32,2000-01-01 00:05:40,blow debris with compressed air gun,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:05:54,2000-01-01 00:05:57,blow debris with compressed air gun,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:05:57,2000-01-01 00:07:44,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:07:44,2000-01-01 00:07:56,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:07:56,2000-01-01 00:08:13,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:08:13,2000-01-01 00:08:16,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:08:16,2000-01-01 00:09:07,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:09:12,2000-01-01 00:09:24,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:09:24,2000-01-01 00:10:44,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:10:44,2000-01-01 00:10:53,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:10:53,2000-01-01 00:11:18,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:11:18,2000-01-01 00:11:23,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:11:23,2000-01-01 00:12:20,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:12:20,2000-01-01 00:12:30,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:12:30,2000-01-01 00:12:38,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:12:38,2000-01-01 00:12:40,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:12:40,2000-01-01 00:15:17,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:15:17,2000-01-01 00:15:21,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:15:21,2000-01-01 00:15:24,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:15:24,2000-01-01 00:15:29,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:15:29,2000-01-01 00:15:40,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:15:40,2000-01-01 00:15:56,patch surface defect with putty,Defect patching,factory_003,worker_001
2000-01-01 00:15:56,2000-01-01 00:16:38,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:16:38,2000-01-01 00:16:41,patch surface defect with putty,Defect patching,factory_003,worker_001
2000-01-01 00:16:41,2000-01-01 00:16:51,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:16:51,2000-01-01 00:16:53,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:16:53,2000-01-01 00:17:16,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:17:16,2000-01-01 00:17:21,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:17:21,2000-01-01 00:17:26,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:17:26,2000-01-01 00:17:31,patch surface defect with putty,Defect patching,factory_003,worker_001
2000-01-01 00:17:31,2000-01-01 00:17:34,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:17:41,2000-01-01 00:18:28,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:18:28,2000-01-01 00:18:31,patch surface defect with putty,Defect patching,factory_003,worker_001
2000-01-01 00:18:31,2000-01-01 00:19:54,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:19:54,2000-01-01 00:19:57,patch surface defect with putty,Defect patching,factory_003,worker_001
2000-01-01 00:19:57,2000-01-01 00:20:00,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
