start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:03:52,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:03:52,2000-01-01 00:04:00,transport loaded tray to storage rack,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:04:00,2000-01-01 00:05:45,blow debris with compressed air gun,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:05:45,2000-01-01 00:06:12,fill metal gap with dark clay,Component sub-assembly,factory_003,worker_001
2000-01-01 00:06:12,2000-01-01 00:06:44,insert secondary ring into component,Component sub-assembly,factory_003,worker_001
2000-01-01 00:06:44,2000-01-01 00:08:00,apply paste with brush,Component sub-assembly,factory_003,worker_001
2000-01-01 00:08:00,2000-01-01 00:08:35,wipe excess paste with cloth,Component sub-assembly,factory_003,worker_001
2000-01-01 00:08:35,2000-01-01 00:11:06,apply paste with brush,Component sub-assembly,factory_003,worker_001
2000-01-01 00:11:06,2000-01-01 00:11:11,transport loaded tray to storage rack,Component sub-assembly,factory_003,worker_001
2000-01-01 00:11:11,2000-01-01 00:12:02,wipe excess paste with cloth,Component sub-assembly,factory_003,worker_001
2000-01-01 00:12:02,2000-01-01 00:12:05,transport loaded tray to storage rack,Component sub-assembly,factory_003,worker_001
2000-01-01 00:12:05,2000-01-01 00:13:17,wipe excess paste with cloth,Component sub-assembly,factory_003,worker_001
2000-01-01 00:13:17,2000-01-01 00:13:19,transport loaded tray to storage rack,Component sub-assembly,factory_003,worker_001
2000-01-01 00:13:19,2000-01-01 00:14:18,wipe excess paste with cloth,Component sub-assembly,factory_003,worker_001
2000-01-01 00:14:18,2000-01-01 00:14:20,transport loaded tray to storage rack,Component sub-assembly,factory_003,worker_001
2000-01-01 00:14:20,2000-01-01 00:15:08,wipe excess paste with cloth,Component sub-assembly,factory_003,worker_001
2000-01-01 00:15:08,2000-01-01 00:15:13,transport loaded tray to storage rack,Component sub-assembly,factory_003,worker_001
2000-01-01 00:15:13,2000-01-01 00:15:54,wipe excess paste with cloth,Component sub-assembly,factory_003,worker_001
2000-01-01 00:15:54,2000-01-01 00:15:59,transport loaded tray to storage rack,Component sub-assembly,factory_003,worker_001
2000-01-01 00:15:59,2000-01-01 00:16:24,apply paste with brush,Component sub-assembly,factory_003,worker_001
2000-01-01 00:16:24,2000-01-01 00:16:32,transport loaded tray to storage rack,Component sub-assembly,factory_003,worker_001
2000-01-01 00:16:32,2000-01-01 00:17:47,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:17:47,2000-01-01 00:17:49,transport loaded tray to storage rack,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:17:49,2000-01-01 00:18:56,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:18:56,2000-01-01 00:18:58,transport loaded tray to storage rack,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:18:58,2000-01-01 00:19:09,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:19:09,2000-01-01 00:19:11,transport loaded tray to storage rack,Surface finishing and polishing,factory_003,worker_001
2000-01-01 00:19:11,2000-01-01 00:20:00,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_001
