start_timestamp,end_timestamp,activity,process,factory,worker,source_file,case_id,start_seconds_from_video_start,end_seconds_from_video_start,duration_seconds
2000-01-01 00:00:00,2000-01-01 00:00:16,freehand fold t-shirt,Fabric folding,factory_002,worker_003,factory002_worker003_00000.csv,factory_002_worker_003,0,16,16
2000-01-01 00:00:16,2000-01-01 00:00:33,tie white string to hanger,Hanger assembly,factory_002,worker_003,factory002_worker003_00000.csv,factory_002_worker_003,16,33,17
2000-01-01 00:00:33,2000-01-01 00:01:40,tie white string to hanger,Hanger assembly,factory_002,worker_003,factory002_worker003_00000.csv,factory_002_worker_003,33,100,67
2000-01-01 00:01:40,2000-01-01 00:02:12,transfer fabric stack to floor board,Material transport,factory_002,worker_003,factory002_worker003_00000.csv,factory_002_worker_003,100,132,32
2000-01-01 00:02:12,2000-01-01 00:03:59,tie white string to hanger,Hanger assembly,factory_002,worker_003,factory002_worker003_00000.csv,factory_002_worker_003,132,239,107
2000-01-01 00:03:59,2000-01-01 00:04:12,transfer fabric stack to floor board,Material transport,factory_002,worker_003,factory002_worker003_00000.csv,factory_002_worker_003,239,252,13
2000-01-01 00:04:12,2000-01-01 00:04:18,sweep loose threads off work table,Floor auditing,factory_002,worker_003,factory002_worker003_00000.csv,factory_002_worker_003,252,258,6
2000-01-01 00:04:18,2000-01-01 00:04:31,transfer fabric stack to floor board,Material transport,factory_002,worker_003,factory002_worker003_00000.csv,factory_002_worker_003,258,271,13
2000-01-01 00:04:31,2000-01-01 00:09:16,tie white string to hanger,Hanger assembly,factory_002,worker_003,factory002_worker003_00000.csv,factory_002_worker_003,271,556,285
2000-01-01 00:09:16,2000-01-01 00:09:44,transfer fabric stack to floor board,Material transport,factory_002,worker_003,factory002_worker003_00000.csv,factory_002_worker_003,556,584,28
2000-01-01 00:09:44,2000-01-01 00:10:55,tie white string to hanger,Hanger assembly,factory_002,worker_003,factory002_worker003_00000.csv,factory_002_worker_003,584,655,71
2000-01-01 00:10:55,2000-01-01 00:11:15,transfer fabric stack to floor board,Material transport,factory_002,worker_003,factory002_worker003_00000.csv,factory_002_worker_003,655,675,20
2000-01-01 00:11:15,2000-01-01 00:11:34,transfer fabric stack to floor board,Material transport,factory_002,worker_003,factory002_worker003_00000.csv,factory_002_worker_003,675,694,19
