start_timestamp,end_timestamp,activity,process,factory,worker,source_file,case_id,start_seconds_from_video_start,end_seconds_from_video_start,duration_seconds
2000-01-01 00:00:00,2000-01-01 00:08:14,fold bottom section of fabric,Fabric folding,factory_002,worker_001,factory002_worker001_00000.csv,factory_002_worker_001,0,494,494
2000-01-01 00:08:14,2000-01-01 00:08:52,place empty floor board near table,Material transport,factory_002,worker_001,factory002_worker001_00000.csv,factory_002_worker_001,494,532,38
2000-01-01 00:08:52,2000-01-01 00:09:16,transfer fabric stack to floor board,Material transport,factory_002,worker_001,factory002_worker001_00000.csv,factory_002_worker_001,532,556,24
2000-01-01 00:09:16,2000-01-01 00:20:02,fold bottom section of fabric,Fabric folding,factory_002,worker_001,factory002_worker001_00000.csv,factory_002_worker_001,556,1202,646
2000-01-01 00:20:02,2000-01-01 00:20:12,smooth fabric flat on table,Fabric pairing,factory_002,worker_001,factory002_worker001_00001.csv,factory_002_worker_001,0,10,10
2000-01-01 00:20:12,2000-01-01 00:20:34,align printed fabric patterns,Fabric pairing,factory_002,worker_001,factory002_worker001_00001.csv,factory_002_worker_001,10,32,22
2000-01-01 00:20:34,2000-01-01 00:20:53,align printed fabric patterns,Fabric pairing,factory_002,worker_001,factory002_worker001_00001.csv,factory_002_worker_001,32,51,19
2000-01-01 00:20:53,2000-01-01 00:21:07,align printed fabric patterns,Fabric pairing,factory_002,worker_001,factory002_worker001_00001.csv,factory_002_worker_001,51,65,14
2000-01-01 00:21:07,2000-01-01 00:40:01,align printed fabric patterns,Fabric pairing,factory_002,worker_001,factory002_worker001_00001.csv,factory_002_worker_001,65,1199,1134
2000-01-01 00:00:00,2000-01-01 00:07:08,fold sides of fabric inward,Fabric folding,factory_002,worker_002,factory002_worker002_00000.csv,factory_002_worker_002,0,428,428
2000-01-01 00:07:08,2000-01-01 00:07:34,drop packaged garments into bulk box,Box packing,factory_002,worker_002,factory002_worker002_00000.csv,factory_002_worker_002,428,454,26
2000-01-01 00:07:34,2000-01-01 00:09:40,fold sides of fabric inward,Fabric folding,factory_002,worker_002,factory002_worker002_00000.csv,factory_002_worker_002,454,580,126
2000-01-01 00:09:40,2000-01-01 00:10:00,drop packaged garments into bulk box,Box packing,factory_002,worker_002,factory002_worker002_00000.csv,factory_002_worker_002,580,600,20
2000-01-01 00:10:00,2000-01-01 00:11:15,fold sides of fabric inward,Fabric folding,factory_002,worker_002,factory002_worker002_00000.csv,factory_002_worker_002,600,675,75
2000-01-01 00:11:15,2000-01-01 00:11:32,pick up loose fabric piece,Fabric folding,factory_002,worker_002,factory002_worker002_00000.csv,factory_002_worker_002,675,692,17
2000-01-01 00:11:32,2000-01-01 00:12:15,fold sides of fabric inward,Fabric folding,factory_002,worker_002,factory002_worker002_00000.csv,factory_002_worker_002,692,735,43
2000-01-01 00:12:15,2000-01-01 00:12:45,pick up loose fabric piece,Fabric folding,factory_002,worker_002,factory002_worker002_00000.csv,factory_002_worker_002,735,765,30
2000-01-01 00:12:45,2000-01-01 00:14:02,fold sides of fabric inward,Fabric folding,factory_002,worker_002,factory002_worker002_00000.csv,factory_002_worker_002,765,842,77
2000-01-01 00:14:02,2000-01-01 00:14:14,drop packaged garments into bulk box,Box packing,factory_002,worker_002,factory002_worker002_00000.csv,factory_002_worker_002,842,854,12
2000-01-01 00:14:14,2000-01-01 00:14:38,fold sides of fabric inward,Fabric folding,factory_002,worker_002,factory002_worker002_00000.csv,factory_002_worker_002,854,878,24
2000-01-01 00:14:38,2000-01-01 00:14:55,drop packaged garments into bulk box,Box packing,factory_002,worker_002,factory002_worker002_00000.csv,factory_002_worker_002,878,895,17
