start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:00:15,activate hydraulic press via control panel,Compression molding,factory_006,worker_005
2000-01-01 00:00:30,2000-01-01 00:00:42,scoop raw powder into bottom mold half,Compression molding,factory_006,worker_005
2000-01-01 00:00:42,2000-01-01 00:00:54,assemble top and bottom mold halves,Compression molding,factory_006,worker_005
2000-01-01 00:00:54,2000-01-01 00:01:03,load assembled mold into hydraulic press,Compression molding,factory_006,worker_005
2000-01-01 00:01:03,2000-01-01 00:01:16,activate hydraulic press via control panel,Compression molding,factory_006,worker_005
2000-01-01 00:01:16,2000-01-01 00:01:23,blow debris from mold cavities with air gun,Machine cleaning and maintenance,factory_006,worker_005
2000-01-01 00:01:23,2000-01-01 00:01:48,strike inverted mold to eject compressed block,Compression molding,factory_006,worker_005
2000-01-01 00:01:48,2000-01-01 00:01:57,activate hydraulic press via control panel,Compression molding,factory_006,worker_005
2000-01-01 00:01:57,2000-01-01 00:02:04,scoop raw powder into bottom mold half,Compression molding,factory_006,worker_005
2000-01-01 00:02:04,2000-01-01 00:02:08,assemble top and bottom mold halves,Compression molding,factory_006,worker_005
2000-01-01 00:02:08,2000-01-01 00:02:11,load assembled mold into hydraulic press,Compression molding,factory_006,worker_005
2000-01-01 00:02:11,2000-01-01 00:02:14,strike inverted mold to eject compressed block,Compression molding,factory_006,worker_005
2000-01-01 00:02:14,2000-01-01 00:02:19,blow debris from mold cavities with air gun,Machine cleaning and maintenance,factory_006,worker_005
2000-01-01 00:02:19,2000-01-01 00:02:28,scoop raw powder into bottom mold half,Compression molding,factory_006,worker_005
2000-01-01 00:02:28,2000-01-01 00:02:34,assemble top and bottom mold halves,Compression molding,factory_006,worker_005
2000-01-01 00:02:34,2000-01-01 00:02:39,load assembled mold into hydraulic press,Compression molding,factory_006,worker_005
2000-01-01 00:02:39,2000-01-01 00:02:44,activate hydraulic press via control panel,Compression molding,factory_006,worker_005
2000-01-01 00:02:47,2000-01-01 00:02:55,activate hydraulic press via control panel,Compression molding,factory_006,worker_005
2000-01-01 00:02:55,2000-01-01 00:03:02,blow debris from mold cavities with air gun,Machine cleaning and maintenance,factory_006,worker_005
2000-01-01 00:03:02,2000-01-01 00:03:09,load assembled mold into hydraulic press,Compression molding,factory_006,worker_005
2000-01-01 00:03:09,2000-01-01 00:03:16,blow debris from mold cavities with air gun,Machine cleaning and maintenance,factory_006,worker_005
2000-01-01 00:03:16,2000-01-01 00:03:22,activate hydraulic press via control panel,Compression molding,factory_006,worker_005
2000-01-01 00:03:22,2000-01-01 00:03:33,strike inverted mold to eject compressed block,Compression molding,factory_006,worker_005
2000-01-01 00:03:33,2000-01-01 00:03:46,scoop raw powder into bottom mold half,Compression molding,factory_006,worker_005
2000-01-01 00:03:46,2000-01-01 00:03:54,assemble top and bottom mold halves,Compression molding,factory_006,worker_005
2000-01-01 00:03:54,2000-01-01 00:04:01,load assembled mold into hydraulic press,Compression molding,factory_006,worker_005
2000-01-01 00:04:01,2000-01-01 00:04:08,activate hydraulic press via control panel,Compression molding,factory_006,worker_005
2000-01-01 00:04:08,2000-01-01 00:04:18,activate hydraulic press via control panel,Compression molding,factory_006,worker_005
2000-01-01 00:04:18,2000-01-01 00:04:25,blow debris from mold cavities with air gun,Machine cleaning and maintenance,factory_006,worker_005
2000-01-01 00:04:25,2000-01-01 00:04:28,load assembled mold into hydraulic press,Compression molding,factory_006,worker_005
2000-01-01 00:04:28,2000-01-01 00:04:32,activate hydraulic press via control panel,Compression molding,factory_006,worker_005
2000-01-01 00:04:32,2000-01-01 00:04:40,blow debris from mold cavities with air gun,Machine cleaning and maintenance,factory_006,worker_005
2000-01-01 00:04:40,2000-01-01 00:04:45,activate hydraulic press via control panel,Compression molding,factory_006,worker_005
2000-01-01 00:04:45,2000-01-01 00:04:57,strike inverted mold to eject compressed block,Compression molding,factory_006,worker_005
2000-01-01 00:04:57,2000-01-01 00:05:12,scoop raw powder into bottom mold half,Compression molding,factory_006,worker_005
2000-01-01 00:05:12,2000-01-01 00:05:20,assemble top and bottom mold halves,Compression molding,factory_006,worker_005
2000-01-01 00:05:20,2000-01-01 00:05:32,load assembled mold into hydraulic press,Compression molding,factory_006,worker_005
2000-01-01 00:05:32,2000-01-01 00:05:50,activate hydraulic press via control panel,Compression molding,factory_006,worker_005
2000-01-01 00:05:58,2000-01-01 00:06:06,blow debris from mold cavities with air gun,Machine cleaning and maintenance,factory_006,worker_005
2000-01-01 00:06:06,2000-01-01 00:06:14,load assembled mold into hydraulic press,Compression molding,factory_006,worker_005
2000-01-01 00:06:14,2000-01-01 00:06:26,activate hydraulic press via control panel,Compression molding,factory_006,worker_005
2000-01-01 00:06:26,2000-01-01 00:06:38,strike inverted mold to eject compressed block,Compression molding,factory_006,worker_005
2000-01-01 00:06:38,2000-01-01 00:06:52,scoop raw powder into bottom mold half,Compression molding,factory_006,worker_005
2000-01-01 00:06:52,2000-01-01 00:07:00,assemble top and bottom mold halves,Compression molding,factory_006,worker_005
2000-01-01 00:07:00,2000-01-01 00:07:12,load assembled mold into hydraulic press,Compression molding,factory_006,worker_005
2000-01-01 00:07:12,2000-01-01 00:07:23,activate hydraulic press via control panel,Compression molding,factory_006,worker_005
2000-01-01 00:07:23,2000-01-01 00:07:34,activate hydraulic press via control panel,Compression molding,factory_006,worker_005
2000-01-01 00:07:34,2000-01-01 00:07:44,blow debris from mold cavities with air gun,Machine cleaning and maintenance,factory_006,worker_005
2000-01-01 00:07:44,2000-01-01 00:07:51,load assembled mold into hydraulic press,Compression molding,factory_006,worker_005
2000-01-01 00:07:51,2000-01-01 00:08:04,strike inverted mold to eject compressed block,Compression molding,factory_006,worker_005
2000-01-01 00:08:04,2000-01-01 00:08:11,activate hydraulic press via control panel,Compression molding,factory_006,worker_005
2000-01-01 00:08:11,2000-01-01 00:08:18,blow debris from mold cavities with air gun,Machine cleaning and maintenance,factory_006,worker_005
2000-01-01 00:08:18,2000-01-01 00:08:30,scoop raw powder into bottom mold half,Compression molding,factory_006,worker_005
2000-01-01 00:08:30,2000-01-01 00:08:35,assemble top and bottom mold halves,Compression molding,factory_006,worker_005
