start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:00:04,Stack folded garment on table,Garment folding,factory_004,worker_002
2000-01-01 00:00:04,2000-01-01 00:00:14,Unfold sewn piece to inspect seam tension,Quality inspection,factory_004,worker_002
2000-01-01 00:00:14,2000-01-01 00:00:23,Snip loose threads with small clippers,Thread trimming,factory_004,worker_002
2000-01-01 00:00:23,2000-01-01 00:00:35,Fold garment sleeves inward,Garment folding,factory_004,worker_002
2000-01-01 00:00:35,2000-01-01 00:00:39,Stack folded garment on table,Garment folding,factory_004,worker_002
2000-01-01 00:00:39,2000-01-01 00:00:46,Stack folded garment on table,Garment folding,factory_004,worker_002
2000-01-01 00:00:46,2000-01-01 00:01:54,Snip loose threads with small clippers,Thread trimming,factory_004,worker_002
2000-01-01 00:01:54,2000-01-01 00:02:11,Stack folded garment on table,Garment folding,factory_004,worker_002
2000-01-01 00:02:11,2000-01-01 00:03:41,Snip loose threads with small clippers,Thread trimming,factory_004,worker_002
2000-01-01 00:03:41,2000-01-01 00:03:48,Unfold sewn piece to inspect seam tension,Quality inspection,factory_004,worker_002
2000-01-01 00:03:48,2000-01-01 00:03:54,Snip loose threads with small clippers,Thread trimming,factory_004,worker_002
2000-01-01 00:04:02,2000-01-01 00:17:38,Snip loose threads with small clippers,Thread trimming,factory_004,worker_002
2000-01-01 00:18:00,2000-01-01 00:18:55,Snip loose threads with small clippers,Thread trimming,factory_004,worker_002
2000-01-01 00:18:59,2000-01-01 00:19:42,Snip loose threads with small clippers,Thread trimming,factory_004,worker_002
