start_timestamp,end_timestamp,activity,process,factory,worker,source_file,case_id,start_seconds_from_video_start,end_seconds_from_video_start,duration_seconds
2000-01-01 00:02:05,2000-01-01 00:02:16,wipe motor surface with dark cloth,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,125,136,11
2000-01-01 00:02:16,2000-01-01 00:02:23,peel single label from stack,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,136,143,7
2000-01-01 00:02:23,2000-01-01 00:02:33,apply adhesive label to motor housing,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,143,153,10
2000-01-01 00:02:33,2000-01-01 00:02:40,rub label to ensure adhesion,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,153,160,7
2000-01-01 00:04:02,2000-01-01 00:04:12,wipe motor surface with dark cloth,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,242,252,10
2000-01-01 00:04:12,2000-01-01 00:04:18,peel single label from stack,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,252,258,6
2000-01-01 00:04:18,2000-01-01 00:04:27,apply adhesive label to motor housing,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,258,267,9
2000-01-01 00:04:27,2000-01-01 00:04:33,rub label to ensure adhesion,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,267,273,6
2000-01-01 00:04:33,2000-01-01 00:04:40,wipe motor surface with dark cloth,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,273,280,7
2000-01-01 00:04:40,2000-01-01 00:04:45,peel single label from stack,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,280,285,5
2000-01-01 00:04:45,2000-01-01 00:04:52,apply adhesive label to motor housing,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,285,292,7
2000-01-01 00:04:52,2000-01-01 00:04:55,rub label to ensure adhesion,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,292,295,3
2000-01-01 00:05:58,2000-01-01 00:06:15,peel single label from stack,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,358,375,17
2000-01-01 00:06:15,2000-01-01 00:06:35,apply adhesive label to motor housing,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,375,395,20
2000-01-01 00:06:35,2000-01-01 00:06:53,rub label to ensure adhesion,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,395,413,18
2000-01-01 00:07:56,2000-01-01 00:08:10,wipe motor surface with dark cloth,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,476,490,14
2000-01-01 00:08:10,2000-01-01 00:08:25,peel single label from stack,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,490,505,15
2000-01-01 00:08:25,2000-01-01 00:08:55,apply adhesive label to motor housing,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,505,535,30
2000-01-01 00:08:55,2000-01-01 00:09:25,rub label to ensure adhesion,motor labeling and nameplate attachment,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,535,565,30
2000-01-01 00:13:00,2000-01-01 00:14:05,pull loaded pallet jack across floor,material transport and logistics,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,780,845,65
2000-01-01 00:14:50,2000-01-01 00:15:18,pump manual pallet jack handle,material transport and logistics,factory_005,worker_004,factory005_worker004_00000.csv,factory_005_worker_004,890,918,28
2000-01-01 00:15:18,2000-01-01 00:15:44,tighten lathe chuck bolts with spanner,manual lathe machining,factory_005,worker_004,factory005_worker004_00001.csv,factory_005_worker_004,0,26,26
2000-01-01 00:15:44,2000-01-01 00:15:49,loosen lathe chuck bolts,manual lathe machining,factory_005,worker_004,factory005_worker004_00001.csv,factory_005_worker_004,26,31,5
2000-01-01 00:15:49,2000-01-01 00:15:54,remove machined part from lathe,manual lathe machining,factory_005,worker_004,factory005_worker004_00001.csv,factory_005_worker_004,31,36,5
2000-01-01 00:15:54,2000-01-01 00:16:01,mount unmachined part into lathe chuck,manual lathe machining,factory_005,worker_004,factory005_worker004_00001.csv,factory_005_worker_004,36,43,7
2000-01-01 00:16:01,2000-01-01 00:16:17,tighten lathe chuck bolts with spanner,manual lathe machining,factory_005,worker_004,factory005_worker004_00001.csv,factory_005_worker_004,43,59,16
2000-01-01 00:16:17,2000-01-01 00:16:27,brush metal shavings off lathe tool post,manual lathe machining,factory_005,worker_004,factory005_worker004_00001.csv,factory_005_worker_004,59,69,10
2000-01-01 00:16:27,2000-01-01 00:16:39,advance cutting tool via carriage handwheels,manual lathe machining,factory_005,worker_004,factory005_worker004_00001.csv,factory_005_worker_004,69,81,12
