start_timestamp,end_timestamp,activity,process,factory,worker,source_file,case_id,start_seconds_from_video_start,end_seconds_from_video_start,duration_seconds
2000-01-01 00:00:00,2000-01-01 00:00:23,advance cutting tool via carriage handwheels,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,0,23,23
2000-01-01 00:00:36,2000-01-01 00:00:44,adjust lathe toolpost with hand wrench mid-cut,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,36,44,8
2000-01-01 00:00:44,2000-01-01 00:00:54,advance cutting tool via carriage handwheels,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,44,54,10
2000-01-01 00:01:03,2000-01-01 00:01:10,press unmachined part onto live spinning lathe fixture,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,63,70,7
2000-01-01 00:01:10,2000-01-01 00:01:34,advance cutting tool via carriage handwheels,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,70,94,24
2000-01-01 00:01:34,2000-01-01 00:01:40,adjust lathe toolpost with hand wrench mid-cut,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,94,100,6
2000-01-01 00:01:40,2000-01-01 00:01:52,advance cutting tool via carriage handwheels,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,100,112,12
2000-01-01 00:01:52,2000-01-01 00:01:57,pull finished part off live spinning lathe fixture,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,112,117,5
2000-01-01 00:01:57,2000-01-01 00:02:04,press unmachined part onto live spinning lathe fixture,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,117,124,7
2000-01-01 00:02:04,2000-01-01 00:02:28,advance cutting tool via carriage handwheels,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,124,148,24
2000-01-01 00:02:28,2000-01-01 00:02:33,adjust lathe toolpost with hand wrench mid-cut,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,148,153,5
2000-01-01 00:02:33,2000-01-01 00:02:46,advance cutting tool via carriage handwheels,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,153,166,13
2000-01-01 00:02:46,2000-01-01 00:02:51,pull finished part off live spinning lathe fixture,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,166,171,5
2000-01-01 00:02:51,2000-01-01 00:02:58,press unmachined part onto live spinning lathe fixture,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,171,178,7
2000-01-01 00:02:58,2000-01-01 00:03:18,advance cutting tool via carriage handwheels,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,178,198,20
2000-01-01 00:03:18,2000-01-01 00:03:24,adjust lathe toolpost with hand wrench mid-cut,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,198,204,6
2000-01-01 00:03:24,2000-01-01 00:03:35,advance cutting tool via carriage handwheels,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,204,215,11
2000-01-01 00:03:35,2000-01-01 00:03:40,pull finished part off live spinning lathe fixture,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,215,220,5
2000-01-01 00:03:49,2000-01-01 00:04:12,hold finishing tool against neighboring spinning workpiece,component deburring and polishing,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,229,252,23
2000-01-01 00:04:12,2000-01-01 00:04:20,press unmachined part onto live spinning lathe fixture,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,252,260,8
2000-01-01 00:04:20,2000-01-01 00:04:57,advance cutting tool via carriage handwheels,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,260,297,37
2000-01-01 00:04:57,2000-01-01 00:05:04,adjust lathe toolpost with hand wrench mid-cut,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,297,304,7
2000-01-01 00:05:04,2000-01-01 00:05:37,advance cutting tool via carriage handwheels,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,304,337,33
2000-01-01 00:05:37,2000-01-01 00:05:43,pull finished part off live spinning lathe fixture,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,337,343,6
2000-01-01 00:05:56,2000-01-01 00:06:02,press unmachined part onto live spinning lathe fixture,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,356,362,6
2000-01-01 00:06:02,2000-01-01 00:06:16,advance cutting tool via carriage handwheels,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,362,376,14
2000-01-01 00:06:16,2000-01-01 00:06:21,pull finished part off live spinning lathe fixture,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,376,381,5
2000-01-01 00:06:50,2000-01-01 00:06:56,press unmachined part onto live spinning lathe fixture,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,410,416,6
2000-01-01 00:06:56,2000-01-01 00:07:32,advance cutting tool via carriage handwheels,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,416,452,36
2000-01-01 00:07:32,2000-01-01 00:07:38,pull finished part off live spinning lathe fixture,manual lathe machining,factory_005,worker_012,factory005_worker012_00000.csv,factory_005_worker_012,452,458,6
