start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:00:30,scoop loose parts from bulk bin,Material sorting and sifting,factory_003,worker_002
2000-01-01 00:00:30,2000-01-01 00:09:05,apply paste with brush,Wax pattern assembly,factory_003,worker_002
2000-01-01 00:09:05,2000-01-01 00:09:18,apply hot glue to frame joints,Thermal welding,factory_003,worker_002
2000-01-01 00:09:18,2000-01-01 00:14:16,apply paste with brush,Wax pattern assembly,factory_003,worker_002
2000-01-01 00:14:52,2000-01-01 00:15:02,press component halves together,Wax pattern assembly,factory_003,worker_002
2000-01-01 00:15:02,2000-01-01 00:17:21,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_002
2000-01-01 00:18:25,2000-01-01 00:18:30,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_002
2000-01-01 00:18:52,2000-01-01 00:18:59,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_002
2000-01-01 00:18:59,2000-01-01 00:19:07,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_002
2000-01-01 00:19:28,2000-01-01 00:19:47,bind assembled components with rubber bands,Wax pattern assembly,factory_003,worker_002
2000-01-01 00:19:47,2000-01-01 00:20:00,transport loaded tray to storage rack,Wax pattern assembly,factory_003,worker_002
