start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:01:23,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:01:25,2000-01-01 00:01:42,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:01:44,2000-01-01 00:02:11,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:02:11,2000-01-01 00:02:13,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:02:13,2000-01-01 00:02:48,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:02:48,2000-01-01 00:02:51,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:02:51,2000-01-01 00:04:35,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:04:35,2000-01-01 00:04:39,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:04:39,2000-01-01 00:06:11,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:06:17,2000-01-01 00:07:06,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:07:06,2000-01-01 00:07:08,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:07:08,2000-01-01 00:07:20,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:07:23,2000-01-01 00:08:48,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:08:48,2000-01-01 00:08:52,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:08:52,2000-01-01 00:10:36,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:10:36,2000-01-01 00:10:41,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:10:41,2000-01-01 00:11:13,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:11:15,2000-01-01 00:11:42,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:11:42,2000-01-01 00:11:46,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:11:46,2000-01-01 00:12:08,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:12:11,2000-01-01 00:12:26,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:12:26,2000-01-01 00:12:33,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:12:33,2000-01-01 00:12:55,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:12:58,2000-01-01 00:14:11,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:14:11,2000-01-01 00:14:13,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:14:13,2000-01-01 00:15:43,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:15:43,2000-01-01 00:15:46,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:15:46,2000-01-01 00:16:06,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:16:09,2000-01-01 00:16:48,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:16:48,2000-01-01 00:16:51,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:16:51,2000-01-01 00:17:20,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:17:22,2000-01-01 00:17:31,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:17:37,2000-01-01 00:17:57,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:17:57,2000-01-01 00:18:00,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:18:00,2000-01-01 00:18:48,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:18:48,2000-01-01 00:18:50,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:18:50,2000-01-01 00:19:12,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:19:14,2000-01-01 00:19:42,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:19:42,2000-01-01 00:19:44,sweep accumulated debris into waste box,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:19:44,2000-01-01 00:19:52,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
2000-01-01 00:19:54,2000-01-01 00:20:00,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_002
