start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:00:15,load metal casing into wheelbarrow,Bulk material transport,factory_006,worker_004
2000-01-01 00:00:15,2000-01-01 00:00:27,push loaded wheelbarrow across factory floor,Bulk material transport,factory_006,worker_004
2000-01-01 00:01:05,2000-01-01 00:01:21,sift through mixed small parts on floor,Floor-based part sorting,factory_006,worker_004
2000-01-01 00:01:34,2000-01-01 00:02:04,sift through mixed small parts on floor,Floor-based part sorting,factory_006,worker_004
2000-01-01 00:03:42,2000-01-01 00:04:13,load metal casing into wheelbarrow,Bulk material transport,factory_006,worker_004
2000-01-01 00:04:33,2000-01-01 00:04:50,push loaded wheelbarrow across factory floor,Bulk material transport,factory_006,worker_004
2000-01-01 00:04:58,2000-01-01 00:05:37,hook and drag metal casings into straight floor rows,Component staging and arrangement,factory_006,worker_004
2000-01-01 00:05:37,2000-01-01 00:05:59,dump metal casings onto floor pile,Bulk material transport,factory_006,worker_004
2000-01-01 00:05:59,2000-01-01 00:06:17,hook and drag metal casings into straight floor rows,Component staging and arrangement,factory_006,worker_004
2000-01-01 00:06:17,2000-01-01 00:06:50,interlock finned motor casings into horizontal rows,Component staging and arrangement,factory_006,worker_004
2000-01-01 00:07:14,2000-01-01 00:07:35,load metal casing into wheelbarrow,Bulk material transport,factory_006,worker_004
2000-01-01 00:07:35,2000-01-01 00:07:55,push loaded wheelbarrow across factory floor,Bulk material transport,factory_006,worker_004
2000-01-01 00:07:55,2000-01-01 00:08:42,dump metal casings onto floor pile,Bulk material transport,factory_006,worker_004
2000-01-01 00:08:42,2000-01-01 00:08:59,hook and drag metal casings into straight floor rows,Component staging and arrangement,factory_006,worker_004
2000-01-01 00:08:59,2000-01-01 00:09:17,interlock finned motor casings into horizontal rows,Component staging and arrangement,factory_006,worker_004
2000-01-01 00:09:17,2000-01-01 00:09:29,hook and drag metal casings into straight floor rows,Component staging and arrangement,factory_006,worker_004
2000-01-01 00:09:59,2000-01-01 00:10:11,load metal casing into wheelbarrow,Bulk material transport,factory_006,worker_004
2000-01-01 00:10:11,2000-01-01 00:10:23,push loaded wheelbarrow across factory floor,Bulk material transport,factory_006,worker_004
2000-01-01 00:10:23,2000-01-01 00:10:41,hook and drag metal casings into straight floor rows,Component staging and arrangement,factory_006,worker_004
2000-01-01 00:10:41,2000-01-01 00:10:52,dump metal casings onto floor pile,Bulk material transport,factory_006,worker_004
2000-01-01 00:10:52,2000-01-01 00:11:08,hook and drag metal casings into straight floor rows,Component staging and arrangement,factory_006,worker_004
2000-01-01 00:11:08,2000-01-01 00:11:21,interlock finned motor casings into horizontal rows,Component staging and arrangement,factory_006,worker_004
2000-01-01 00:11:46,2000-01-01 00:11:59,load metal casing into wheelbarrow,Bulk material transport,factory_006,worker_004
2000-01-01 00:11:59,2000-01-01 00:12:11,push loaded wheelbarrow across factory floor,Bulk material transport,factory_006,worker_004
2000-01-01 00:12:11,2000-01-01 00:12:24,hook and drag metal casings into straight floor rows,Component staging and arrangement,factory_006,worker_004
2000-01-01 00:12:24,2000-01-01 00:12:35,dump metal casings onto floor pile,Bulk material transport,factory_006,worker_004
2000-01-01 00:12:54,2000-01-01 00:13:48,sift through mixed small parts on floor,Floor-based part sorting,factory_006,worker_004
2000-01-01 00:14:49,2000-01-01 00:15:38,sift through mixed small parts on floor,Floor-based part sorting,factory_006,worker_004
2000-01-01 00:15:38,2000-01-01 00:15:56,scoop sorted metal brackets into bowl,Floor-based part sorting,factory_006,worker_004
2000-01-01 00:15:56,2000-01-01 00:16:18,sift through mixed small parts on floor,Floor-based part sorting,factory_006,worker_004
2000-01-01 00:16:18,2000-01-01 00:16:29,scoop sorted metal brackets into bowl,Floor-based part sorting,factory_006,worker_004
2000-01-01 00:16:29,2000-01-01 00:16:51,sift through mixed small parts on floor,Floor-based part sorting,factory_006,worker_004
2000-01-01 00:16:51,2000-01-01 00:17:15,scoop sorted metal brackets into bowl,Floor-based part sorting,factory_006,worker_004
2000-01-01 00:17:15,2000-01-01 00:17:48,sift through mixed small parts on floor,Floor-based part sorting,factory_006,worker_004
2000-01-01 00:17:48,2000-01-01 00:17:59,scoop sorted metal brackets into bowl,Floor-based part sorting,factory_006,worker_004
2000-01-01 00:17:59,2000-01-01 00:18:21,sift through mixed small parts on floor,Floor-based part sorting,factory_006,worker_004
2000-01-01 00:19:02,2000-01-01 00:19:15,sift through mixed small parts on floor,Floor-based part sorting,factory_006,worker_004
2000-01-01 00:19:15,2000-01-01 00:19:25,scoop sorted metal brackets into bowl,Floor-based part sorting,factory_006,worker_004
2000-01-01 00:19:25,2000-01-01 00:19:59,sift through mixed small parts on floor,Floor-based part sorting,factory_006,worker_004
