start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:10:31,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:10:31,2000-01-01 00:10:42,drag unassembled metal parts closer to fixture,Material replenishment,factory_001,worker_009
2000-01-01 00:10:42,2000-01-01 00:11:23,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:11:23,2000-01-01 00:11:40,drag unassembled metal parts closer to fixture,Material replenishment,factory_001,worker_009
2000-01-01 00:11:40,2000-01-01 00:12:28,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:12:28,2000-01-01 00:12:38,drag unassembled metal parts closer to fixture,Material replenishment,factory_001,worker_009
2000-01-01 00:12:38,2000-01-01 00:12:49,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:12:49,2000-01-01 00:12:54,drag unassembled metal parts closer to fixture,Material replenishment,factory_001,worker_009
2000-01-01 00:12:54,2000-01-01 00:13:12,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:13:12,2000-01-01 00:13:14,toss defective bare bracket aside,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:13:14,2000-01-01 00:15:19,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:15:19,2000-01-01 00:15:21,toss defective bare bracket aside,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:15:21,2000-01-01 00:15:53,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:15:53,2000-01-01 00:15:57,drag unassembled metal parts closer to fixture,Material replenishment,factory_001,worker_009
2000-01-01 00:15:57,2000-01-01 00:16:12,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:16:12,2000-01-01 00:16:14,toss defective bare bracket aside,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:16:14,2000-01-01 00:17:48,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:17:48,2000-01-01 00:17:50,toss defective bare bracket aside,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:17:50,2000-01-01 00:18:24,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:18:24,2000-01-01 00:18:26,toss defective bare bracket aside,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:18:26,2000-01-01 00:18:48,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:18:48,2000-01-01 00:18:50,toss defective bare bracket aside,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:18:50,2000-01-01 00:19:02,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:19:02,2000-01-01 00:19:04,toss defective bare bracket aside,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:19:04,2000-01-01 00:19:15,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:19:15,2000-01-01 00:19:17,toss defective bare bracket aside,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:19:17,2000-01-01 00:19:28,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:19:28,2000-01-01 00:19:32,drag unassembled metal parts closer to fixture,Material replenishment,factory_001,worker_009
2000-01-01 00:19:32,2000-01-01 00:19:46,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:19:46,2000-01-01 00:19:48,toss defective bare bracket aside,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:19:48,2000-01-01 00:19:56,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:19:56,2000-01-01 00:19:58,toss defective bare bracket aside,Manual mechanical assembly,factory_001,worker_009
2000-01-01 00:19:58,2000-01-01 00:20:00,snap components together using jig press lever,Manual mechanical assembly,factory_001,worker_009
