start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:00:14,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_003
2000-01-01 00:00:14,2000-01-01 00:00:34,shovel spilled sand from floor,Workspace clearing,factory_006,worker_003
2000-01-01 00:00:34,2000-01-01 00:00:54,pack casting sand into mold frame,Sand mold creation,factory_006,worker_003
2000-01-01 00:00:54,2000-01-01 00:01:21,shovel spilled sand from floor,Workspace clearing,factory_006,worker_003
2000-01-01 00:01:21,2000-01-01 00:02:14,adjust machine bolt with wrench,Machine cleaning and maintenance,factory_006,worker_003
2000-01-01 00:02:14,2000-01-01 00:02:22,activate hydraulic press via control panel,Machine cleaning and maintenance,factory_006,worker_003
2000-01-01 00:02:22,2000-01-01 00:02:51,drag empty mold box along floor track using crane hook,Component staging and arrangement,factory_006,worker_003
2000-01-01 00:02:51,2000-01-01 00:03:13,shovel spilled sand from floor,Workspace clearing,factory_006,worker_003
2000-01-01 00:03:13,2000-01-01 00:03:21,drag empty mold box along floor track using crane hook,Component staging and arrangement,factory_006,worker_003
2000-01-01 00:03:21,2000-01-01 00:03:29,activate hydraulic press via control panel,Machine cleaning and maintenance,factory_006,worker_003
2000-01-01 00:03:29,2000-01-01 00:03:44,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_003
2000-01-01 00:03:44,2000-01-01 00:03:57,activate hydraulic press via control panel,Machine cleaning and maintenance,factory_006,worker_003
2000-01-01 00:03:57,2000-01-01 00:04:09,lift empty mold box onto pattern plate,Sand mold creation,factory_006,worker_003
2000-01-01 00:04:09,2000-01-01 00:04:19,pack casting sand into mold frame,Sand mold creation,factory_006,worker_003
2000-01-01 00:04:19,2000-01-01 00:04:24,scrape excess sand with strike-off bar,Sand mold creation,factory_006,worker_003
2000-01-01 00:04:38,2000-01-01 00:04:54,compress sand with automated machine press,Sand mold creation,factory_006,worker_003
2000-01-01 00:05:00,2000-01-01 00:05:07,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_003
2000-01-01 00:05:07,2000-01-01 00:06:14,adjust machine bolt with wrench,Machine cleaning and maintenance,factory_006,worker_003
2000-01-01 00:06:14,2000-01-01 00:06:19,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_003
2000-01-01 00:06:19,2000-01-01 00:06:30,activate hydraulic press via control panel,Sand mold creation,factory_006,worker_003
2000-01-01 00:06:30,2000-01-01 00:06:38,drag empty mold box along floor track using crane hook,Component staging and arrangement,factory_006,worker_003
2000-01-01 00:06:38,2000-01-01 00:06:50,lift empty mold box onto pattern plate,Sand mold creation,factory_006,worker_003
2000-01-01 00:06:50,2000-01-01 00:06:56,adjust machine bolt with wrench,Machine cleaning and maintenance,factory_006,worker_003
2000-01-01 00:06:56,2000-01-01 00:07:05,pack casting sand into mold frame,Sand mold creation,factory_006,worker_003
2000-01-01 00:07:05,2000-01-01 00:07:15,compress sand with automated machine press,Sand mold creation,factory_006,worker_003
2000-01-01 00:07:15,2000-01-01 00:07:34,blow debris from mold cavities with air gun,Pattern cleaning and coating,factory_006,worker_003
2000-01-01 00:07:34,2000-01-01 00:07:44,lift empty mold box onto pattern plate,Sand mold creation,factory_006,worker_003
2000-01-01 00:07:44,2000-01-01 00:08:08,place small inserts into sand pattern,Core and insert placement,factory_006,worker_003
