start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:01:15,Sew long straight seam,Overlock seaming,factory_004,worker_004
2000-01-01 00:01:15,2000-01-01 00:01:19,Pull sewn piece out of machine,Overlock seaming,factory_004,worker_004
2000-01-01 00:01:19,2000-01-01 00:01:21,Snap thread chain by hand,Thread trimming,factory_004,worker_004
2000-01-01 00:01:21,2000-01-01 00:01:31,Grab unsewn fabric from disorganized pile,Overlock seaming,factory_004,worker_004
2000-01-01 00:01:31,2000-01-01 00:01:41,Unfold raw fabric edges,Overlock seaming,factory_004,worker_004
2000-01-01 00:01:41,2000-01-01 00:01:54,Align raw fabric edges by hand,Overlock seaming,factory_004,worker_004
2000-01-01 00:01:54,2000-01-01 00:04:17,Sew long straight seam,Overlock seaming,factory_004,worker_004
2000-01-01 00:04:17,2000-01-01 00:04:21,Pull sewn piece out of machine,Overlock seaming,factory_004,worker_004
2000-01-01 00:04:21,2000-01-01 00:04:24,Snap thread chain by hand,Thread trimming,factory_004,worker_004
2000-01-01 00:04:24,2000-01-01 00:04:54,Transport heavy fabric stack across factory floor,Material transport,factory_004,worker_004
2000-01-01 00:05:01,2000-01-01 00:05:35,Transport heavy fabric stack across factory floor,Material transport,factory_004,worker_004
2000-01-01 00:05:46,2000-01-01 00:05:58,Grab unsewn fabric from disorganized pile,Curvilinear seam joining,factory_004,worker_004
2000-01-01 00:05:58,2000-01-01 00:06:14,Align raw fabric edges by hand,Curvilinear seam joining,factory_004,worker_004
2000-01-01 00:06:14,2000-01-01 00:08:31,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_004
2000-01-01 00:08:31,2000-01-01 00:08:42,Stage bulky fabric chain on lap,Continuous fabric chaining,factory_004,worker_004
2000-01-01 00:08:42,2000-01-01 00:10:13,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_004
2000-01-01 00:10:13,2000-01-01 00:10:20,Grab unsewn fabric from disorganized pile,Continuous fabric chaining,factory_004,worker_004
2000-01-01 00:10:20,2000-01-01 00:11:21,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_004
2000-01-01 00:11:21,2000-01-01 00:11:25,Stage bulky fabric chain on lap,Continuous fabric chaining,factory_004,worker_004
2000-01-01 00:11:25,2000-01-01 00:12:23,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_004
2000-01-01 00:12:23,2000-01-01 00:12:28,Grab unsewn fabric from disorganized pile,Continuous fabric chaining,factory_004,worker_004
2000-01-01 00:12:28,2000-01-01 00:14:02,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_004
2000-01-01 00:14:08,2000-01-01 00:14:26,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_004
2000-01-01 00:14:26,2000-01-01 00:14:31,Deposit fabric offcuts into blue bin,Scrap material management,factory_004,worker_004
2000-01-01 00:14:31,2000-01-01 00:15:51,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_004
2000-01-01 00:15:51,2000-01-01 00:15:55,Cut continuous thread chain with scissors,Thread trimming,factory_004,worker_004
2000-01-01 00:15:55,2000-01-01 00:16:12,Transport heavy fabric stack across factory floor,Material transport,factory_004,worker_004
2000-01-01 00:16:12,2000-01-01 00:16:45,Cut continuous thread chain with scissors,Thread trimming,factory_004,worker_004
2000-01-01 00:16:55,2000-01-01 00:17:09,Deposit fabric offcuts into blue bin,Scrap material management,factory_004,worker_004
2000-01-01 00:17:18,2000-01-01 00:17:58,Grab unsewn fabric from disorganized pile,Curvilinear seam joining,factory_004,worker_004
2000-01-01 00:17:58,2000-01-01 00:18:05,Trim raw fabric edge manually,Bulk fabric cutting,factory_004,worker_004
2000-01-01 00:18:05,2000-01-01 00:18:35,Sew short straight seam,Overlock seaming,factory_004,worker_004
2000-01-01 00:18:35,2000-01-01 00:19:18,Cut curved fabric piece with scissors,Bulk fabric cutting,factory_004,worker_004
2000-01-01 00:19:33,2000-01-01 00:19:42,Transport heavy fabric stack across factory floor,Material transport,factory_004,worker_004
2000-01-01 00:19:42,2000-01-01 00:20:00,Align raw fabric edges by hand,Curvilinear seam joining,factory_004,worker_004
