start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:00:16,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:00:16,2000-01-01 00:00:30,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:00:30,2000-01-01 00:00:43,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:00:43,2000-01-01 00:01:14,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:01:14,2000-01-01 00:01:21,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:01:21,2000-01-01 00:01:31,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:01:31,2000-01-01 00:01:45,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:01:45,2000-01-01 00:01:53,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:01:53,2000-01-01 00:02:00,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:02:00,2000-01-01 00:02:11,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:02:11,2000-01-01 00:02:22,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:02:22,2000-01-01 00:02:27,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:02:27,2000-01-01 00:02:37,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:02:37,2000-01-01 00:02:42,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:02:42,2000-01-01 00:02:45,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:02:45,2000-01-01 00:03:00,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:03:00,2000-01-01 00:03:10,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:03:10,2000-01-01 00:03:15,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:03:31,2000-01-01 00:03:55,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:03:55,2000-01-01 00:03:58,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:03:58,2000-01-01 00:04:02,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:04:02,2000-01-01 00:04:14,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:04:14,2000-01-01 00:04:16,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:04:16,2000-01-01 00:04:21,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:04:21,2000-01-01 00:04:30,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:04:30,2000-01-01 00:04:32,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:04:32,2000-01-01 00:04:36,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:04:36,2000-01-01 00:04:42,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:04:42,2000-01-01 00:04:44,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:04:44,2000-01-01 00:04:49,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:04:49,2000-01-01 00:04:59,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:04:59,2000-01-01 00:05:01,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:05:01,2000-01-01 00:05:04,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:05:04,2000-01-01 00:05:13,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:05:13,2000-01-01 00:05:15,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:05:15,2000-01-01 00:05:20,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:05:32,2000-01-01 00:05:50,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:05:50,2000-01-01 00:05:53,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:05:53,2000-01-01 00:05:56,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:05:56,2000-01-01 00:06:16,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:06:16,2000-01-01 00:06:18,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:06:18,2000-01-01 00:06:22,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:06:22,2000-01-01 00:06:33,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:06:33,2000-01-01 00:06:35,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:06:35,2000-01-01 00:06:38,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:06:38,2000-01-01 00:06:48,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:06:48,2000-01-01 00:06:50,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:06:50,2000-01-01 00:06:54,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:06:54,2000-01-01 00:07:04,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:07:04,2000-01-01 00:07:06,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:07:06,2000-01-01 00:07:11,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:07:11,2000-01-01 00:07:22,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:07:22,2000-01-01 00:07:25,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:07:25,2000-01-01 00:07:29,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:07:38,2000-01-01 00:07:53,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:07:53,2000-01-01 00:07:56,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:07:56,2000-01-01 00:08:00,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:08:00,2000-01-01 00:08:14,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:08:14,2000-01-01 00:08:16,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:08:16,2000-01-01 00:08:19,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:08:19,2000-01-01 00:08:30,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:08:30,2000-01-01 00:08:32,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:08:32,2000-01-01 00:08:35,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:08:35,2000-01-01 00:08:43,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
2000-01-01 00:08:43,2000-01-01 00:08:45,apply paste with brush,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:08:45,2000-01-01 00:08:49,assemble components in metal fixture,Wax pattern assembly,factory_003,worker_007
2000-01-01 00:08:49,2000-01-01 00:08:58,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_007
