start_timestamp,end_timestamp,activity,process,factory,worker,source_file,case_id,start_seconds_from_video_start,end_seconds_from_video_start,duration_seconds
2000-01-01 00:00:00,2000-01-01 00:00:13,actuate machine press,Metal stamping,factory_001,worker_007,factory001_worker007_00000.csv,factory_001_worker_007,0,13,13
2000-01-01 00:00:32,2000-01-01 00:01:34,scoop raw parts into bin,Material replenishment,factory_001,worker_007,factory001_worker007_00000.csv,factory_001_worker_007,32,94,62
2000-01-01 00:01:44,2000-01-01 00:02:33,sift unformed parts in bulk bin,Material replenishment,factory_001,worker_007,factory001_worker007_00000.csv,factory_001_worker_007,104,153,49
2000-01-01 00:02:33,2000-01-01 00:02:40,actuate machine press,Metal stamping,factory_001,worker_007,factory001_worker007_00000.csv,factory_001_worker_007,153,160,7
2000-01-01 00:02:40,2000-01-01 00:03:37,scoop raw parts into bin,Material replenishment,factory_001,worker_007,factory001_worker007_00000.csv,factory_001_worker_007,160,217,57
2000-01-01 00:03:49,2000-01-01 00:14:04,actuate machine press,Metal stamping,factory_001,worker_007,factory001_worker007_00000.csv,factory_001_worker_007,229,844,615
2000-01-01 00:14:04,2000-01-01 00:14:09,scoop raw parts into bin,Material replenishment,factory_001,worker_007,factory001_worker007_00000.csv,factory_001_worker_007,844,849,5
2000-01-01 00:14:09,2000-01-01 00:14:58,actuate machine press,Metal stamping,factory_001,worker_007,factory001_worker007_00000.csv,factory_001_worker_007,849,898,49
2000-01-01 00:14:58,2000-01-01 00:17:19,hand part to coworker for inspection,Metal stamping,factory_001,worker_007,factory001_worker007_00000.csv,factory_001_worker_007,898,1039,141
2000-01-01 00:17:19,2000-01-01 00:19:59,actuate machine press,Metal stamping,factory_001,worker_007,factory001_worker007_00000.csv,factory_001_worker_007,1039,1199,160
2000-01-01 00:19:59,2000-01-01 00:20:45,load raw metal blank into die,Metal forming,factory_001,worker_007,factory001_worker007_00001.csv,factory_001_worker_007,0,46,46
2000-01-01 00:20:45,2000-01-01 00:20:58,dump finished pieces into bulk container,Finished goods transport,factory_001,worker_007,factory001_worker007_00001.csv,factory_001_worker_007,46,59,13
2000-01-01 00:20:58,2000-01-01 00:21:12,pour raw parts onto feed tray,Material replenishment,factory_001,worker_007,factory001_worker007_00001.csv,factory_001_worker_007,59,73,14
2000-01-01 00:21:12,2000-01-01 00:24:11,load raw metal blank into die,Metal forming,factory_001,worker_007,factory001_worker007_00001.csv,factory_001_worker_007,73,252,179
2000-01-01 00:24:11,2000-01-01 00:24:18,dump finished pieces into bulk container,Finished goods transport,factory_001,worker_007,factory001_worker007_00001.csv,factory_001_worker_007,252,259,7
2000-01-01 00:24:18,2000-01-01 00:24:25,level finished parts in bulk cart,Finished goods transport,factory_001,worker_007,factory001_worker007_00001.csv,factory_001_worker_007,259,266,7
2000-01-01 00:24:25,2000-01-01 00:26:29,load raw metal blank into die,Metal forming,factory_001,worker_007,factory001_worker007_00001.csv,factory_001_worker_007,266,390,124
2000-01-01 00:26:29,2000-01-01 00:26:37,dump finished pieces into bulk container,Finished goods transport,factory_001,worker_007,factory001_worker007_00001.csv,factory_001_worker_007,390,398,8
2000-01-01 00:26:37,2000-01-01 00:26:45,level finished parts in bulk cart,Finished goods transport,factory_001,worker_007,factory001_worker007_00001.csv,factory_001_worker_007,398,406,8
2000-01-01 00:26:45,2000-01-01 00:27:03,pour raw parts onto feed tray,Material replenishment,factory_001,worker_007,factory001_worker007_00001.csv,factory_001_worker_007,406,424,18
2000-01-01 00:27:03,2000-01-01 00:30:10,load raw metal blank into die,Metal forming,factory_001,worker_007,factory001_worker007_00001.csv,factory_001_worker_007,424,611,187
2000-01-01 00:30:10,2000-01-01 00:30:19,dump finished pieces into bulk container,Finished goods transport,factory_001,worker_007,factory001_worker007_00001.csv,factory_001_worker_007,611,620,9
2000-01-01 00:30:19,2000-01-01 00:30:28,level finished parts in bulk cart,Finished goods transport,factory_001,worker_007,factory001_worker007_00001.csv,factory_001_worker_007,620,629,9
