start_timestamp,end_timestamp,activity,process,factory,worker,source_file,case_id,start_seconds_from_video_start,end_seconds_from_video_start,duration_seconds
2000-01-01 00:00:00,2000-01-01 00:00:26,drop loose parts into plastic bag,Component bagging,factory_001,worker_002,factory001_worker002_00000.csv,factory_001_worker_002,0,26,26
2000-01-01 00:00:26,2000-01-01 00:00:40,seal plastic bag with manual stapler,Component bagging,factory_001,worker_002,factory001_worker002_00000.csv,factory_001_worker_002,26,40,14
2000-01-01 00:00:40,2000-01-01 00:00:47,drop sealed bags into bulk container,Component bagging,factory_001,worker_002,factory001_worker002_00000.csv,factory_001_worker_002,40,47,7
2000-01-01 00:00:47,2000-01-01 00:01:21,drop loose parts into plastic bag,Component bagging,factory_001,worker_002,factory001_worker002_00000.csv,factory_001_worker_002,47,81,34
2000-01-01 00:01:21,2000-01-01 00:01:48,seal plastic bag with manual stapler,Component bagging,factory_001,worker_002,factory001_worker002_00000.csv,factory_001_worker_002,81,108,27
2000-01-01 00:01:48,2000-01-01 00:01:53,drop sealed bags into bulk container,Component bagging,factory_001,worker_002,factory001_worker002_00000.csv,factory_001_worker_002,108,113,5
2000-01-01 00:01:53,2000-01-01 00:08:18,drop loose parts into plastic bag,Component bagging,factory_001,worker_002,factory001_worker002_00000.csv,factory_001_worker_002,113,498,385
2000-01-01 00:08:42,2000-01-01 00:19:47,drop loose parts into plastic bag,Component bagging,factory_001,worker_002,factory001_worker002_00000.csv,factory_001_worker_002,522,1187,665
2000-01-01 00:19:47,2000-01-01 00:19:53,drop sealed bags into bulk container,Component bagging,factory_001,worker_002,factory001_worker002_00000.csv,factory_001_worker_002,1187,1193,6
2000-01-01 00:19:53,2000-01-01 00:20:19,drop loose parts into plastic bag,Component bagging,factory_001,worker_002,factory001_worker002_00001.csv,factory_001_worker_002,0,26,26
2000-01-01 00:20:19,2000-01-01 00:20:46,fold top edge of plastic bag,Component bagging,factory_001,worker_002,factory001_worker002_00001.csv,factory_001_worker_002,26,53,27
2000-01-01 00:20:46,2000-01-01 00:21:12,seal plastic bag with manual stapler,Component bagging,factory_001,worker_002,factory001_worker002_00001.csv,factory_001_worker_002,53,79,26
