start_timestamp,end_timestamp,activity,process,factory,worker,source_file,case_id,start_seconds_from_video_start,end_seconds_from_video_start,duration_seconds
2000-01-01 00:00:00,2000-01-01 00:02:58,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,0,178,178
2000-01-01 00:03:05,2000-01-01 00:05:00,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,185,300,115
2000-01-01 00:05:00,2000-01-01 00:05:04,retrieve base and clip components from bins,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,300,304,4
2000-01-01 00:05:04,2000-01-01 00:07:48,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,304,468,164
2000-01-01 00:07:54,2000-01-01 00:10:12,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,474,612,138
2000-01-01 00:10:17,2000-01-01 00:12:07,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,617,727,110
2000-01-01 00:12:12,2000-01-01 00:13:00,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,732,780,48
2000-01-01 00:13:04,2000-01-01 00:15:08,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,784,908,124
2000-01-01 00:15:12,2000-01-01 00:17:15,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,912,1035,123
2000-01-01 00:17:18,2000-01-01 00:17:39,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,1038,1059,21
2000-01-01 00:17:39,2000-01-01 00:17:46,place finished assembly into pre-punched cardboard hole,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,1059,1066,7
2000-01-01 00:17:46,2000-01-01 00:17:58,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,1066,1078,12
2000-01-01 00:18:02,2000-01-01 00:18:10,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,1082,1090,8
2000-01-01 00:18:14,2000-01-01 00:18:46,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,1094,1126,32
2000-01-01 00:18:50,2000-01-01 00:19:09,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,1130,1149,19
2000-01-01 00:19:13,2000-01-01 00:19:33,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,1153,1173,20
2000-01-01 00:19:37,2000-01-01 00:19:53,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,1177,1193,16
2000-01-01 00:19:58,2000-01-01 00:20:01,insert small pin into base components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00000.csv,factory_001_worker_003,1198,1201,3
2000-01-01 00:20:01,2000-01-01 00:20:07,place finished assembly into pre-punched cardboard hole,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00001.csv,factory_001_worker_003,0,6,6
2000-01-01 00:20:07,2000-01-01 00:21:22,manually join metal components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00001.csv,factory_001_worker_003,6,81,75
2000-01-01 00:21:25,2000-01-01 00:21:43,manually join metal components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00001.csv,factory_001_worker_003,84,102,18
2000-01-01 00:21:46,2000-01-01 00:22:17,manually join metal components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00001.csv,factory_001_worker_003,105,136,31
2000-01-01 00:22:20,2000-01-01 00:22:37,manually join metal components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00001.csv,factory_001_worker_003,139,156,17
2000-01-01 00:22:41,2000-01-01 00:24:55,manually join metal components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00001.csv,factory_001_worker_003,160,294,134
2000-01-01 00:25:00,2000-01-01 00:25:30,manually join metal components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00001.csv,factory_001_worker_003,299,329,30
2000-01-01 00:25:38,2000-01-01 00:26:31,manually join metal components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00001.csv,factory_001_worker_003,337,390,53
2000-01-01 00:26:34,2000-01-01 00:27:18,manually join metal components,Manual mechanical assembly,factory_001,worker_003,factory001_worker003_00001.csv,factory_001_worker_003,393,437,44
