start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:27,2000-01-01 00:00:35,blow debris with compressed air gun,Injection molding,factory_003,worker_009
2000-01-01 00:00:35,2000-01-01 00:00:41,actuate pressing machine,Injection molding,factory_003,worker_009
2000-01-01 00:00:41,2000-01-01 00:00:48,wait for machine press cycle completion,Injection molding,factory_003,worker_009
2000-01-01 00:00:48,2000-01-01 00:00:54,blow debris with compressed air gun,Injection molding,factory_003,worker_009
2000-01-01 00:00:54,2000-01-01 00:00:58,extract hot plastic sprue from mold,Injection molding,factory_003,worker_009
2000-01-01 00:00:58,2000-01-01 00:01:03,snap plastic part off runner by hand,Injection molding,factory_003,worker_009
2000-01-01 00:01:03,2000-01-01 00:01:06,actuate pressing machine,Injection molding,factory_003,worker_009
2000-01-01 00:01:06,2000-01-01 00:01:16,extract hot plastic sprue from mold,Injection molding,factory_003,worker_009
2000-01-01 00:01:16,2000-01-01 00:01:34,snap plastic part off runner by hand,Injection molding,factory_003,worker_009
2000-01-01 00:01:34,2000-01-01 00:01:43,empty small parts box into bulk tray,Injection molding,factory_003,worker_009
2000-01-01 00:01:43,2000-01-01 00:02:05,extract hot plastic sprue from mold,Injection molding,factory_003,worker_009
2000-01-01 00:02:05,2000-01-01 00:02:40,snap plastic part off runner by hand,Injection molding,factory_003,worker_009
2000-01-01 00:02:40,2000-01-01 00:02:45,empty small parts box into bulk tray,Injection molding,factory_003,worker_009
2000-01-01 00:02:45,2000-01-01 00:02:50,extract hot plastic sprue from mold,Injection molding,factory_003,worker_009
2000-01-01 00:02:50,2000-01-01 00:02:57,snap plastic part off runner by hand,Injection molding,factory_003,worker_009
2000-01-01 00:02:57,2000-01-01 00:03:02,empty small parts box into bulk tray,Injection molding,factory_003,worker_009
2000-01-01 00:03:02,2000-01-01 00:03:07,pry stuck plastic part from mold,Injection molding,factory_003,worker_009
2000-01-01 00:03:07,2000-01-01 00:03:13,snap plastic part off runner by hand,Injection molding,factory_003,worker_009
2000-01-01 00:03:13,2000-01-01 00:03:19,empty small parts box into bulk tray,Injection molding,factory_003,worker_009
2000-01-01 00:03:19,2000-01-01 00:03:24,extract hot plastic sprue from mold,Injection molding,factory_003,worker_009
2000-01-01 00:03:24,2000-01-01 00:03:32,snap plastic part off runner by hand,Injection molding,factory_003,worker_009
2000-01-01 00:03:32,2000-01-01 00:03:38,empty small parts box into bulk tray,Injection molding,factory_003,worker_009
2000-01-01 00:03:38,2000-01-01 00:03:53,extract hot plastic sprue from mold,Injection molding,factory_003,worker_009
2000-01-01 00:03:53,2000-01-01 00:04:15,snap plastic part off runner by hand,Injection molding,factory_003,worker_009
2000-01-01 00:04:15,2000-01-01 00:04:22,empty small parts box into bulk tray,Injection molding,factory_003,worker_009
2000-01-01 00:04:22,2000-01-01 00:04:26,extract hot plastic sprue from mold,Injection molding,factory_003,worker_009
