start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:03:41,rivet pin with suspended pneumatic tool,Manual mechanical assembly,factory_001,worker_010
2000-01-01 00:03:41,2000-01-01 00:07:18,push pins through aligned holes to create loose batch,Manual mechanical assembly,factory_001,worker_010
2000-01-01 00:07:18,2000-01-01 00:09:41,apply drop of liquid adhesive to joints,Manual mechanical assembly,factory_001,worker_010
2000-01-01 00:09:41,2000-01-01 00:10:17,manually join metal components,Manual mechanical assembly,factory_001,worker_010
2000-01-01 00:10:17,2000-01-01 00:12:00,tighten set screw with hand tool,Manual mechanical assembly,factory_001,worker_010
2000-01-01 00:12:00,2000-01-01 00:15:53,rivet pin with suspended pneumatic tool,Manual mechanical assembly,factory_001,worker_010
2000-01-01 00:12:00,2000-01-01 00:15:53,tighten set screw with hand tool,Manual mechanical assembly,factory_001,worker_010
2000-01-01 00:15:53,2000-01-01 00:16:03,toss completed sub-assembly into side bin,Manual mechanical assembly,factory_001,worker_010
2000-01-01 00:16:03,2000-01-01 00:17:48,push pins through aligned holes to create loose batch,Manual mechanical assembly,factory_001,worker_010
2000-01-01 00:17:48,2000-01-01 00:18:45,apply drop of liquid adhesive to joints,Manual mechanical assembly,factory_001,worker_010
2000-01-01 00:18:45,2000-01-01 00:19:30,manually join metal components,Manual mechanical assembly,factory_001,worker_010
2000-01-01 00:19:30,2000-01-01 00:20:00,tighten set screw with hand tool,Manual mechanical assembly,factory_001,worker_010
