start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:00:26,drop loose parts into plastic bag,Component bagging,factory_001,worker_002
2000-01-01 00:00:26,2000-01-01 00:00:30,seal plastic bag with manual stapler,Component bagging,factory_001,worker_002
2000-01-01 00:00:30,2000-01-01 00:01:07,drop loose parts into plastic bag,Component bagging,factory_001,worker_002
2000-01-01 00:01:07,2000-01-01 00:01:12,seal plastic bag with manual stapler,Component bagging,factory_001,worker_002
2000-01-01 00:01:12,2000-01-01 00:01:54,drop loose parts into plastic bag,Component bagging,factory_001,worker_002
2000-01-01 00:01:54,2000-01-01 00:02:00,seal plastic bag with manual stapler,Component bagging,factory_001,worker_002
2000-01-01 00:02:00,2000-01-01 00:02:40,drop loose parts into plastic bag,Component bagging,factory_001,worker_002
2000-01-01 00:02:40,2000-01-01 00:02:47,seal plastic bag with manual stapler,Component bagging,factory_001,worker_002
2000-01-01 00:02:47,2000-01-01 00:02:54,carry finished batch to consolidation point,Finished goods transport,factory_001,worker_002
2000-01-01 00:02:54,2000-01-01 00:03:00,drop sealed bags into bulk container,Component bagging,factory_001,worker_002
2000-01-01 00:03:00,2000-01-01 00:03:36,drop loose parts into plastic bag,Component bagging,factory_001,worker_002
2000-01-01 00:03:36,2000-01-01 00:03:41,seal plastic bag with manual stapler,Component bagging,factory_001,worker_002
2000-01-01 00:03:41,2000-01-01 00:04:23,drop loose parts into plastic bag,Component bagging,factory_001,worker_002
2000-01-01 00:04:23,2000-01-01 00:04:29,seal plastic bag with manual stapler,Component bagging,factory_001,worker_002
2000-01-01 00:04:29,2000-01-01 00:05:08,drop loose parts into plastic bag,Component bagging,factory_001,worker_002
2000-01-01 00:05:08,2000-01-01 00:05:15,seal plastic bag with manual stapler,Component bagging,factory_001,worker_002
2000-01-01 00:05:15,2000-01-01 00:06:01,drop loose parts into plastic bag,Component bagging,factory_001,worker_002
