start_timestamp,end_timestamp,activity,process,factory,worker,source_file,case_id,start_seconds_from_video_start,end_seconds_from_video_start,duration_seconds
2000-01-01 00:00:00,2000-01-01 00:00:23,Sew continuous edge binding,Edge binding attachment,factory_004,worker_006,factory004_worker006_00000.csv,factory_004_worker_006,0,23,23
2000-01-01 00:00:23,2000-01-01 00:00:33,Calculate production batch on smartphone,Production data logging,factory_004,worker_006,factory004_worker006_00000.csv,factory_004_worker_006,23,33,10
2000-01-01 00:00:33,2000-01-01 00:00:48,Adjust machine thread tensioner,Machine maintenance,factory_004,worker_006,factory004_worker006_00000.csv,factory_004_worker_006,33,48,15
2000-01-01 00:00:48,2000-01-01 00:08:33,Sew continuous edge binding,Edge binding attachment,factory_004,worker_006,factory004_worker006_00000.csv,factory_004_worker_006,48,513,465
2000-01-01 00:08:39,2000-01-01 00:15:09,Sew continuous edge binding,Edge binding attachment,factory_004,worker_006,factory004_worker006_00000.csv,factory_004_worker_006,519,909,390
2000-01-01 00:15:15,2000-01-01 00:20:01,Sew continuous edge binding,Edge binding attachment,factory_004,worker_006,factory004_worker006_00000.csv,factory_004_worker_006,915,1201,286
2000-01-01 00:20:01,2000-01-01 00:20:24,Sew continuous edge binding,Edge binding attachment,factory_004,worker_006,factory004_worker006_00001.csv,factory_004_worker_006,0,23,23
2000-01-01 00:20:24,2000-01-01 00:20:31,Grab unsewn fabric from disorganized pile,Material transport,factory_004,worker_006,factory004_worker006_00001.csv,factory_004_worker_006,23,30,7
2000-01-01 00:20:31,2000-01-01 00:20:52,Sew continuous edge binding,Edge binding attachment,factory_004,worker_006,factory004_worker006_00001.csv,factory_004_worker_006,30,51,21
2000-01-01 00:20:57,2000-01-01 00:24:14,Sew continuous edge binding,Edge binding attachment,factory_004,worker_006,factory004_worker006_00001.csv,factory_004_worker_006,56,253,197
2000-01-01 00:24:14,2000-01-01 00:31:37,Trim raw fabric edge manually,Bulk fabric cutting,factory_004,worker_006,factory004_worker006_00001.csv,factory_004_worker_006,253,696,443
2000-01-01 00:31:37,2000-01-01 00:32:25,Sew continuous edge binding,Edge binding attachment,factory_004,worker_006,factory004_worker006_00001.csv,factory_004_worker_006,696,744,48
2000-01-01 00:32:25,2000-01-01 00:35:12,Trim raw fabric edge manually,Bulk fabric cutting,factory_004,worker_006,factory004_worker006_00001.csv,factory_004_worker_006,744,911,167
2000-01-01 00:35:19,2000-01-01 00:35:47,Sew continuous edge binding,Edge binding attachment,factory_004,worker_006,factory004_worker006_00001.csv,factory_004_worker_006,918,946,28
2000-01-01 00:35:47,2000-01-01 00:36:15,Trim raw fabric edge manually,Bulk fabric cutting,factory_004,worker_006,factory004_worker006_00001.csv,factory_004_worker_006,946,974,28
2000-01-01 00:36:15,2000-01-01 00:36:43,Sew continuous edge binding,Edge binding attachment,factory_004,worker_006,factory004_worker006_00001.csv,factory_004_worker_006,974,1002,28
2000-01-01 00:36:43,2000-01-01 00:37:11,Trim raw fabric edge manually,Bulk fabric cutting,factory_004,worker_006,factory004_worker006_00001.csv,factory_004_worker_006,1002,1030,28
2000-01-01 00:37:11,2000-01-01 00:37:39,Sew continuous edge binding,Edge binding attachment,factory_004,worker_006,factory004_worker006_00001.csv,factory_004_worker_006,1030,1058,28
2000-01-01 00:37:39,2000-01-01 00:38:07,Trim raw fabric edge manually,Bulk fabric cutting,factory_004,worker_006,factory004_worker006_00001.csv,factory_004_worker_006,1058,1086,28
