start_timestamp,end_timestamp,activity,process,factory,worker,source_file,case_id,start_seconds_from_video_start,end_seconds_from_video_start,duration_seconds
2000-01-01 00:00:00,2000-01-01 00:00:59,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_001,factory004_worker001_00000.csv,factory_004_worker_001,0,59,59
2000-01-01 00:00:59,2000-01-01 00:01:05,Push finished fabric chain to table edge,Continuous fabric chaining,factory_004,worker_001,factory004_worker001_00000.csv,factory_004_worker_001,59,65,6
2000-01-01 00:01:05,2000-01-01 00:02:59,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_001,factory004_worker001_00000.csv,factory_004_worker_001,65,179,114
2000-01-01 00:03:02,2000-01-01 00:04:02,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_001,factory004_worker001_00000.csv,factory_004_worker_001,182,242,60
2000-01-01 00:04:02,2000-01-01 00:04:07,Push finished fabric chain to table edge,Continuous fabric chaining,factory_004,worker_001,factory004_worker001_00000.csv,factory_004_worker_001,242,247,5
2000-01-01 00:04:07,2000-01-01 00:06:33,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_001,factory004_worker001_00000.csv,factory_004_worker_001,247,393,146
2000-01-01 00:06:33,2000-01-01 00:06:39,Push finished fabric chain to table edge,Continuous fabric chaining,factory_004,worker_001,factory004_worker001_00000.csv,factory_004_worker_001,393,399,6
2000-01-01 00:06:44,2000-01-01 00:13:35,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_001,factory004_worker001_00000.csv,factory_004_worker_001,404,815,411
2000-01-01 00:13:35,2000-01-01 00:13:41,Push finished fabric chain to table edge,Continuous fabric chaining,factory_004,worker_001,factory004_worker001_00000.csv,factory_004_worker_001,815,821,6
2000-01-01 00:13:41,2000-01-01 00:20:00,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_001,factory004_worker001_00000.csv,factory_004_worker_001,821,1200,379
2000-01-01 00:20:00,2000-01-01 00:21:58,Feed aligned edges into overlock machine,Overlock seaming,factory_004,worker_001,factory004_worker001_00001.csv,factory_004_worker_001,0,118,118
2000-01-01 00:21:58,2000-01-01 00:22:12,Drag thick fabric bundle across table,Material transport,factory_004,worker_001,factory004_worker001_00001.csv,factory_004_worker_001,118,132,14
2000-01-01 00:22:21,2000-01-01 00:29:03,Feed aligned edges into overlock machine,Overlock seaming,factory_004,worker_001,factory004_worker001_00001.csv,factory_004_worker_001,141,543,402
2000-01-01 00:29:03,2000-01-01 00:29:11,Drag thick fabric bundle across table,Material transport,factory_004,worker_001,factory004_worker001_00001.csv,factory_004_worker_001,543,551,8
2000-01-01 00:29:11,2000-01-01 00:32:20,Feed aligned edges into overlock machine,Overlock seaming,factory_004,worker_001,factory004_worker001_00001.csv,factory_004_worker_001,551,740,189
2000-01-01 00:32:20,2000-01-01 00:32:24,Drag thick fabric bundle across table,Material transport,factory_004,worker_001,factory004_worker001_00001.csv,factory_004_worker_001,740,744,4
2000-01-01 00:32:24,2000-01-01 00:34:28,Feed aligned edges into overlock machine,Overlock seaming,factory_004,worker_001,factory004_worker001_00001.csv,factory_004_worker_001,744,868,124
2000-01-01 00:34:28,2000-01-01 00:35:20,Drag thick fabric bundle across table,Material transport,factory_004,worker_001,factory004_worker001_00001.csv,factory_004_worker_001,868,920,52
2000-01-01 00:35:20,2000-01-01 00:40:00,Feed aligned edges into overlock machine,Overlock seaming,factory_004,worker_001,factory004_worker001_00001.csv,factory_004_worker_001,920,1200,280
2000-01-01 00:40:00,2000-01-01 00:46:01,Feed aligned edges into overlock machine,Overlock seaming,factory_004,worker_001,factory004_worker001_00002.csv,factory_004_worker_001,0,361,361
2000-01-01 00:46:04,2000-01-01 00:49:40,Feed aligned edges into overlock machine,Overlock seaming,factory_004,worker_001,factory004_worker001_00002.csv,factory_004_worker_001,364,580,216
2000-01-01 00:49:40,2000-01-01 00:50:00,Drag thick fabric bundle across table,Material transport,factory_004,worker_001,factory004_worker001_00002.csv,factory_004_worker_001,580,600,20
2000-01-01 00:50:00,2000-01-01 00:57:25,Feed aligned edges into overlock machine,Overlock seaming,factory_004,worker_001,factory004_worker001_00002.csv,factory_004_worker_001,600,1045,445
2000-01-01 00:57:25,2000-01-01 00:57:35,Drag thick fabric bundle across table,Material transport,factory_004,worker_001,factory004_worker001_00002.csv,factory_004_worker_001,1045,1055,10
2000-01-01 00:57:35,2000-01-01 01:00:00,Feed aligned edges into overlock machine,Overlock seaming,factory_004,worker_001,factory004_worker001_00002.csv,factory_004_worker_001,1055,1200,145
2000-01-01 01:00:00,2000-01-01 01:00:06,Grab unsewn fabric from disorganized pile,Material transport,factory_004,worker_001,factory004_worker001_00003.csv,factory_004_worker_001,0,6,6
2000-01-01 01:00:06,2000-01-01 01:00:15,Drag thick fabric bundle across table,Material transport,factory_004,worker_001,factory004_worker001_00003.csv,factory_004_worker_001,6,15,9
2000-01-01 01:00:15,2000-01-01 01:00:38,Insert tag into garment fold,Garment folding,factory_004,worker_001,factory004_worker001_00003.csv,factory_004_worker_001,15,38,23
2000-01-01 01:00:38,2000-01-01 01:00:56,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_001,factory004_worker001_00003.csv,factory_004_worker_001,38,56,18
2000-01-01 01:00:56,2000-01-01 01:02:09,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_001,factory004_worker001_00003.csv,factory_004_worker_001,56,129,73
