start_timestamp,end_timestamp,activity,process,factory,worker,source_file,case_id,start_seconds_from_video_start,end_seconds_from_video_start,duration_seconds
2000-01-01 00:00:00,2000-01-01 00:00:51,Thread overlock machine using tweezers,Machine maintenance,factory_004,worker_004,factory004_worker004_00000.csv,factory_004_worker_004,0,51,51
2000-01-01 00:00:51,2000-01-01 00:01:05,Grab unsewn fabric from disorganized pile,Overlock seaming,factory_004,worker_004,factory004_worker004_00000.csv,factory_004_worker_004,51,65,14
2000-01-01 00:01:05,2000-01-01 00:01:17,Feed aligned edges into overlock machine,Overlock seaming,factory_004,worker_004,factory004_worker004_00000.csv,factory_004_worker_004,65,77,12
2000-01-01 00:01:17,2000-01-01 00:01:28,Grab unsewn fabric from disorganized pile,Overlock seaming,factory_004,worker_004,factory004_worker004_00000.csv,factory_004_worker_004,77,88,11
2000-01-01 00:01:28,2000-01-01 00:02:04,Feed aligned edges into overlock machine,Overlock seaming,factory_004,worker_004,factory004_worker004_00000.csv,factory_004_worker_004,88,124,36
2000-01-01 00:02:04,2000-01-01 00:02:46,Feed aligned edges into overlock machine,Overlock seaming,factory_004,worker_004,factory004_worker004_00000.csv,factory_004_worker_004,124,166,42
2000-01-01 00:02:46,2000-01-01 00:03:09,Thread overlock machine using tweezers,Machine maintenance,factory_004,worker_004,factory004_worker004_00000.csv,factory_004_worker_004,166,189,23
2000-01-01 00:03:09,2000-01-01 00:05:24,Feed aligned edges into overlock machine,Overlock seaming,factory_004,worker_004,factory004_worker004_00000.csv,factory_004_worker_004,189,324,135
2000-01-01 00:05:24,2000-01-01 00:06:17,Thread overlock machine using tweezers,Machine maintenance,factory_004,worker_004,factory004_worker004_00000.csv,factory_004_worker_004,324,377,53
2000-01-01 00:06:17,2000-01-01 00:18:43,Feed aligned edges into overlock machine,Overlock seaming,factory_004,worker_004,factory004_worker004_00000.csv,factory_004_worker_004,377,1123,746
2000-01-01 00:18:43,2000-01-01 00:18:56,Transport heavy fabric stack across factory floor,Material transport,factory_004,worker_004,factory004_worker004_00000.csv,factory_004_worker_004,1123,1136,13
2000-01-01 00:18:56,2000-01-01 00:19:16,Show folded fabric sample to coworker,Quality inspection,factory_004,worker_004,factory004_worker004_00000.csv,factory_004_worker_004,1136,1156,20
2000-01-01 00:19:16,2000-01-01 00:19:28,Transport heavy fabric stack across factory floor,Material transport,factory_004,worker_004,factory004_worker004_00000.csv,factory_004_worker_004,1156,1168,12
2000-01-01 00:19:28,2000-01-01 00:20:00,Feed aligned edges into overlock machine,Overlock seaming,factory_004,worker_004,factory004_worker004_00000.csv,factory_004_worker_004,1168,1200,32
2000-01-01 00:20:00,2000-01-01 00:21:15,Sew long straight seam,Overlock seaming,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,0,75,75
2000-01-01 00:21:15,2000-01-01 00:21:19,Pull sewn piece out of machine,Overlock seaming,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,75,79,4
2000-01-01 00:21:19,2000-01-01 00:21:21,Snap thread chain by hand,Thread trimming,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,79,81,2
2000-01-01 00:21:21,2000-01-01 00:21:31,Grab unsewn fabric from disorganized pile,Overlock seaming,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,81,91,10
2000-01-01 00:21:31,2000-01-01 00:21:41,Unfold raw fabric edges,Overlock seaming,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,91,101,10
2000-01-01 00:21:41,2000-01-01 00:21:54,Align raw fabric edges by hand,Overlock seaming,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,101,114,13
2000-01-01 00:21:54,2000-01-01 00:24:17,Sew long straight seam,Overlock seaming,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,114,257,143
2000-01-01 00:24:17,2000-01-01 00:24:21,Pull sewn piece out of machine,Overlock seaming,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,257,261,4
2000-01-01 00:24:21,2000-01-01 00:24:24,Snap thread chain by hand,Thread trimming,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,261,264,3
2000-01-01 00:24:24,2000-01-01 00:24:54,Transport heavy fabric stack across factory floor,Material transport,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,264,294,30
2000-01-01 00:25:01,2000-01-01 00:25:35,Transport heavy fabric stack across factory floor,Material transport,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,301,335,34
2000-01-01 00:25:46,2000-01-01 00:25:58,Grab unsewn fabric from disorganized pile,Curvilinear seam joining,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,346,358,12
2000-01-01 00:25:58,2000-01-01 00:26:14,Align raw fabric edges by hand,Curvilinear seam joining,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,358,374,16
2000-01-01 00:26:14,2000-01-01 00:28:31,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,374,511,137
2000-01-01 00:28:31,2000-01-01 00:28:42,Stage bulky fabric chain on lap,Continuous fabric chaining,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,511,522,11
2000-01-01 00:28:42,2000-01-01 00:30:13,Feed continuous fabric chain without breaking thread,Continuous fabric chaining,factory_004,worker_004,factory004_worker004_00001.csv,factory_004_worker_004,522,613,91
