start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:04:32,fold sides of fabric inward,Fabric folding,factory_002,worker_009
2000-01-01 00:04:32,2000-01-01 00:04:38,shake out fabric piece,Fabric untangling,factory_002,worker_009
2000-01-01 00:04:38,2000-01-01 00:06:09,fold sides of fabric inward,Fabric folding,factory_002,worker_009
2000-01-01 00:06:09,2000-01-01 00:06:16,pull fabric edges taut,Fabric untangling,factory_002,worker_009
2000-01-01 00:06:16,2000-01-01 00:07:11,fold sides of fabric inward,Fabric folding,factory_002,worker_009
2000-01-01 00:07:15,2000-01-01 00:10:44,fold sides of fabric inward,Fabric folding,factory_002,worker_009
2000-01-01 00:10:44,2000-01-01 00:10:50,shake out fabric piece,Fabric untangling,factory_002,worker_009
2000-01-01 00:10:50,2000-01-01 00:17:12,fold sides of fabric inward,Fabric folding,factory_002,worker_009
2000-01-01 00:17:12,2000-01-01 00:17:18,shake out fabric piece,Fabric untangling,factory_002,worker_009
2000-01-01 00:17:18,2000-01-01 00:20:00,fold sides of fabric inward,Fabric folding,factory_002,worker_009
