start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:01:06,strike punch tool with mallet,Manual mechanical assembly,factory_001,worker_006
2000-01-01 00:01:06,2000-01-01 00:01:33,drag unassembled metal parts closer to fixture,Manual mechanical assembly,factory_001,worker_006
2000-01-01 00:01:33,2000-01-01 00:04:09,strike punch tool with mallet,Manual mechanical assembly,factory_001,worker_006
2000-01-01 00:04:09,2000-01-01 00:04:19,drag unassembled metal parts closer to fixture,Manual mechanical assembly,factory_001,worker_006
2000-01-01 00:04:19,2000-01-01 00:07:32,strike punch tool with mallet,Manual mechanical assembly,factory_001,worker_006
2000-01-01 00:07:32,2000-01-01 00:08:31,drag unassembled metal parts closer to fixture,Material replenishment,factory_001,worker_006
2000-01-01 00:08:31,2000-01-01 00:08:52,sift unformed parts in bulk bin,Material replenishment,factory_001,worker_006
2000-01-01 00:08:52,2000-01-01 00:09:23,drag unassembled metal parts closer to fixture,Material replenishment,factory_001,worker_006
2000-01-01 00:09:23,2000-01-01 00:09:50,strike punch tool with mallet,Manual mechanical assembly,factory_001,worker_006
2000-01-01 00:09:50,2000-01-01 00:10:27,drag unassembled metal parts closer to fixture,Material replenishment,factory_001,worker_006
2000-01-01 00:10:27,2000-01-01 00:14:00,strike punch tool with mallet,Manual mechanical assembly,factory_001,worker_006
2000-01-01 00:14:00,2000-01-01 00:14:16,drag unassembled metal parts closer to fixture,Manual mechanical assembly,factory_001,worker_006
2000-01-01 00:14:16,2000-01-01 00:17:59,strike punch tool with mallet,Manual mechanical assembly,factory_001,worker_006
2000-01-01 00:17:59,2000-01-01 00:18:22,drag unassembled metal parts closer to fixture,Manual mechanical assembly,factory_001,worker_006
2000-01-01 00:18:48,2000-01-01 00:20:00,strike punch tool with mallet,Manual mechanical assembly,factory_001,worker_006
