start_timestamp,end_timestamp,activity,process,factory,worker
2000-01-01 00:00:00,2000-01-01 00:01:17,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_003
2000-01-01 00:01:17,2000-01-01 00:01:18,monitor moving track system,Inventory verification,factory_003,worker_003
2000-01-01 00:01:18,2000-01-01 00:05:30,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_003
2000-01-01 00:05:30,2000-01-01 00:05:40,transport loaded tray to storage rack,Inventory verification,factory_003,worker_003
2000-01-01 00:05:40,2000-01-01 00:06:09,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_003
2000-01-01 00:06:09,2000-01-01 00:07:01,apply spot touch-up paint with fine brush,Spot painting,factory_003,worker_003
2000-01-01 00:07:01,2000-01-01 00:07:20,transport loaded tray to storage rack,Inventory verification,factory_003,worker_003
2000-01-01 00:07:20,2000-01-01 00:08:42,apply spot touch-up paint with fine brush,Spot painting,factory_003,worker_003
2000-01-01 00:08:42,2000-01-01 00:08:53,transport loaded tray to storage rack,Inventory verification,factory_003,worker_003
2000-01-01 00:08:53,2000-01-01 00:09:43,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_003
2000-01-01 00:09:43,2000-01-01 00:09:56,transport loaded tray to storage rack,Inventory verification,factory_003,worker_003
2000-01-01 00:09:56,2000-01-01 00:10:01,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_003
2000-01-01 00:10:07,2000-01-01 00:11:37,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_003
2000-01-01 00:11:37,2000-01-01 00:11:39,transport loaded tray to storage rack,Inventory verification,factory_003,worker_003
2000-01-01 00:11:39,2000-01-01 00:12:30,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_003
2000-01-01 00:12:30,2000-01-01 00:12:32,transport loaded tray to storage rack,Inventory verification,factory_003,worker_003
2000-01-01 00:12:32,2000-01-01 00:16:11,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_003
2000-01-01 00:16:11,2000-01-01 00:16:13,transport loaded tray to storage rack,Inventory verification,factory_003,worker_003
2000-01-01 00:16:13,2000-01-01 00:17:17,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_003
2000-01-01 00:17:17,2000-01-01 00:17:19,transport loaded tray to storage rack,Inventory verification,factory_003,worker_003
2000-01-01 00:17:19,2000-01-01 00:18:16,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_003
2000-01-01 00:18:16,2000-01-01 00:18:22,transport loaded tray to storage rack,Inventory verification,factory_003,worker_003
2000-01-01 00:18:38,2000-01-01 00:18:50,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_003
2000-01-01 00:18:50,2000-01-01 00:18:52,monitor moving track system,Inventory verification,factory_003,worker_003
2000-01-01 00:18:52,2000-01-01 00:20:00,scrape component surface with metal tool,Surface finishing and polishing,factory_003,worker_003
